"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","0753902","Texas Water Development Board","TWDB:0753902","35.15","-102.391389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3994","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","451","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0753902&Type=GWDB"
"TWDB","0754702","Texas Water Development Board","TWDB:0754702","35.14","-102.347222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3962","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0754702&Type=GWDB"
"TWDB","0754901","Texas Water Development Board","TWDB:0754901","35.15","-102.276389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3886","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","281","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0754901&Type=GWDB"
"TWDB","0755701","Texas Water Development Board","TWDB:0755701","35.16","-102.224722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3881","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","340","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0755701&Type=GWDB"
"TWDB","0757201","Texas Water Development Board","TWDB:0757201","35.11","-102.9297222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4318","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","172","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0757201&Type=GWDB"
"TWDB","0757502","Texas Water Development Board","TWDB:0757502","35.06","-102.9213889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4320","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","284","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0757502&Type=GWDB"
"TWDB","0758601","Texas Water Development Board","TWDB:0758601","35.05","-102.7638889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4243","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","368","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0758601&Type=GWDB"
"TWDB","0759101","Texas Water Development Board","TWDB:0759101","35.12","-102.71","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds -GPS","4167","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","334","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0759101&Type=GWDB"
"TWDB","0759201","Texas Water Development Board","TWDB:0759201","35.1","-102.6808333","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4156","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","419","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0759201&Type=GWDB"
"TWDB","0759501","Texas Water Development Board","TWDB:0759501","35.07","-102.7025","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4185","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","381","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0759501&Type=GWDB"
"TWDB","0759602","Texas Water Development Board","TWDB:0759602","35.05","-102.6577778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4162","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","377","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0759602&Type=GWDB"
"TWDB","0759801","Texas Water Development Board","TWDB:0759801","35.03","-102.6844444","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4138","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","330","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0759801&Type=GWDB"
"TWDB","0760101","Texas Water Development Board","TWDB:0760101","35.1","-102.6055556","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4157","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","420","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0760101&Type=GWDB"
"TWDB","0760201","Texas Water Development Board","TWDB:0760201","35.1","-102.5644444","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4121","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","380","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0760201&Type=GWDB"
"TWDB","0760502","Texas Water Development Board","TWDB:0760502","35.07","-102.549722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4081","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","380","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0760502&Type=GWDB"
"TWDB","0760701","Texas Water Development Board","TWDB:0760701","35.01","-102.5975","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4067","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","346","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0760701&Type=GWDB"
"TWDB","0760901","Texas Water Development Board","TWDB:0760901","35.03","-102.5175","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4033","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","302","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0760901&Type=GWDB"
"TWDB","0761105","Texas Water Development Board","TWDB:0761105","35.11","-102.471389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4033","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","356","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0761105&Type=GWDB"
"TWDB","0761224","Texas Water Development Board","TWDB:0761224","35.1","-102.436389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4010","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","314","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0761224&Type=GWDB"
"TWDB","0761324","Texas Water Development Board","TWDB:0761324","35.1","-102.401112","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3985","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","318","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0761324&Type=GWDB"
"TWDB","0761523","Texas Water Development Board","TWDB:0761523","35.06","-102.446389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3997","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","354","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0761523&Type=GWDB"
"TWDB","0761601","Texas Water Development Board","TWDB:0761601","35.07","-102.393056","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3964","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","285","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0761601&Type=GWDB"
"TWDB","0761802","Texas Water Development Board","TWDB:0761802","35.03","-102.433889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3971","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","366","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0761802&Type=GWDB"
"TWDB","0762502","Texas Water Development Board","TWDB:0762502","35.06","-102.312778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3907","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","331","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0762502&Type=GWDB"
"TWDB","0762601","Texas Water Development Board","TWDB:0762601","35.06","-102.256389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3857","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","253","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0762601&Type=GWDB"
"TWDB","0762823","Texas Water Development Board","TWDB:0762823","35.01","-102.313889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3882","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","320","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0762823&Type=GWDB"
"TWDB","0763702","Texas Water Development Board","TWDB:0763702","35.01","-102.213334","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3821","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","310","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0763702&Type=GWDB"
"TWDB","0916901","Texas Water Development Board","TWDB:0916901","34.77","-103.027222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4268","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","180","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0916901&Type=GWDB"
"TWDB","1001401","Texas Water Development Board","TWDB:1001401","34.93","-102.9752778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4327","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","172","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1001401&Type=GWDB"
"TWDB","1002802","Texas Water Development Board","TWDB:1002802","34.89","-102.8019444","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4218","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","269","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1002802&Type=GWDB"
"TWDB","1003903","Texas Water Development Board","TWDB:1003903","34.91","-102.659167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4103","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","300","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1003903&Type=GWDB"
"TWDB","1004102","Texas Water Development Board","TWDB:1004102","34.97","-102.620278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4136","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","401","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1004102&Type=GWDB"
"TWDB","1004202","Texas Water Development Board","TWDB:1004202","35","-102.556112","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4076","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","373","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1004202&Type=GWDB"
"TWDB","1004203","Texas Water Development Board","TWDB:1004203","34.97","-102.553612","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4092","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","421","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1004203&Type=GWDB"
"TWDB","1004301","Texas Water Development Board","TWDB:1004301","34.99","-102.508889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","4053","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","385","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","117","Deaf Smith County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1004301&Type=GWDB"
