"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","Link"
"CODWR","548","Colorado Division of Water Resources","NHP-SH-026","40.347219","-102.243542","NAD83","User supplied","15 m","3733.6","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","345","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/548"
"CODWR","551","Colorado Division of Water Resources","NHP-SH-029","40.26805","-102.249924","NAD83","User supplied","15 m","3724.59","1","Feet","NAVD88","Original database","1 m","360","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/551"
"CODWR","552","Colorado Division of Water Resources","NHP-SH-030","40.308332","-102.369927","NAD83","User supplied","15 m","3807.66","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","140","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/552"
"CODWR","553","Colorado Division of Water Resources","NHP-SH-031","40.313054","-102.425202","NAD83","User supplied","15 m","3869.86","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","235","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/553"
"CODWR","554","Colorado Division of Water Resources","NHP-SH-033","40.421666","-102.075752","NAD83","User supplied","15 m","3576.5","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","325","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/554"
"CODWR","556","Colorado Division of Water Resources","NHP-SH-034","40.372225","-102.06436","NAD83","User supplied","15 m","3598.48","1","Feet","NAVD88","Original database","1 m","340","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/556"
"CODWR","557","Colorado Division of Water Resources","NHP-SH-035","40.355828","-102.083804","NAD83","User supplied","15 m","3602.41","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","216","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/557"
"CODWR","520","Colorado Division of Water Resources","NHP-SH-004","40.204158","-102.0888","NAD83","User supplied","15 m","3599.6","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","260","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/520"
"CODWR","538","Colorado Division of Water Resources","NHP-SH-017","40.224431","-102.542147","NAD83","User supplied","15 m","3952.44","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","372","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/538"
"CODWR","542","Colorado Division of Water Resources","NHP-SH-047","40.348325","-102.136856","NAD83","User supplied","15 m","3643.04","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","335","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/542"
"CODWR","549","Colorado Division of Water Resources","NHP-SH-028","40.30749","-102.252417","NAD83","User supplied","15 m","3710.29","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","319","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/549"
"CODWR","570","Colorado Division of Water Resources","NHP-SH-046","40.384989","-102.449362","NAD83","User supplied","15 m","3863.69","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","450","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/570"
"CODWR","517","Colorado Division of Water Resources","NHP-SH-001","40.253613","-102.066028","NAD83","User supplied","15 m","3596.53","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","332","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/517"
"CODWR","150564","Colorado Division of Water Resources","NHP-WY-065","40.279649","-102.753465","NAD83","Digitized","10 m","4090","1","Feet","NAVD88","Original database","1 m","290","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/150564"
"CODWR","1092","Colorado Division of Water Resources","NHP-WY-005","40.087838","-102.705412","NAD83","GPS","10 m","4123","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","345","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1092"
"CODWR","149835","Colorado Division of Water Resources","NHP-WY-006","40.078472","-102.784169","NAD83","Spotted from section lines","20 m","4200","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","306","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149835"
"CODWR","352","Colorado Division of Water Resources","NHP-WY-011","40.176378","-102.654939","NAD83","User supplied","15 m","4034.77","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","383","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/352"
"CODWR","1086","Colorado Division of Water Resources","NHP-CY-021","40.151828","-102.247448","NAD83","User supplied","15 m","3710","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","120","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/1086"
"CODWR","377","Colorado Division of Water Resources","NHP-WY-012","40.158291","-102.675841","NAD83","Spotted from quarters","20 m","4064","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","360","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/377"
"CODWR","351","Colorado Division of Water Resources","NHP-WY-013","40.151382","-102.618821","NAD83","User supplied","15 m","4012.26","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","392","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/351"
"CODWR","149911","Colorado Division of Water Resources","NHP-WY-014","40.138399","-102.645166","NAD83","Spotted from section lines","20 m","4030","1","Feet","NAVD88","Original database","1 m","360","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149911"
"CODWR","376","Colorado Division of Water Resources","NHP-WY-015","40.136652","-102.680848","NAD83","Spotted from section lines","20 m","4067","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","445","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/376"
"CODWR","353","Colorado Division of Water Resources","NHP-WY-016","40.129345","-102.676308","NAD83","Spotted from section lines","20 m","4076","1","Feet","NAVD88","Original database","1 m","456","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/353"
"CODWR","1026","Colorado Division of Water Resources","NHP-WY-017","40.129158","-102.662995","NAD83","User supplied","15 m","4052.77","1","Feet","NAVD88","Original database","1 m","413","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1026"
"CODWR","149914","Colorado Division of Water Resources","NHP-WY-024","40.147246","-102.704376","NAD83","Spotted from section lines","20 m","4095","1","Feet","NAVD88","Original database","1 m","432","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149914"
"CODWR","149913","Colorado Division of Water Resources","NHP-WY-025","40.108649","-102.775645","NAD83","Spotted from section lines","20 m","4180","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","340","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","125","Yuma County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149913"
