"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"USGS","411231096193202","U.S. Geological Survey","14N 10E 5CBDD2 (E-V2)","41.2086111111111","-96.3255555555556","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","1107","1","Feet","NGVD29","Interpolated from topographic map","+/- 5 ft","58","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","055","Douglas County","Sand and Gravel Deposits","WELL","UNCONFINED","1","Yes","1","Yes","","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/411231096193202"
"USGS","412151096180802","U.S. Geological Survey","16N 10E16BAAA2 (E-EC2)","41.3641666666667","-96.3022222222222","NAD83","Global positioning system (GPS), StandardPositioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","1136","1","Feet","NGVD29","Interpolated from topographic map","+/- 5 ft","25","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","055","Douglas County","Sand and Gravel Deposits","WELL","UNCONFINED","1","Yes","1","Yes","Papio NRD","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/412151096180802"
"USGS","412151096180801","U.S. Geological Survey","16N 10E16BAAA1 (E-EC1)","41.3641666666667","-96.3022222222222","NAD83","Global positioning system (GPS), StandardPositioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","1136","1","Feet","NGVD29","Interpolated from topographic map","+/- 5 ft","33","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","055","Douglas County","Sand and Gravel Deposits","WELL","UNCONFINED","1","Yes","1","Yes","Papio NRD","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/412151096180801"
"USGS","402946099481501","U.S. Geological Survey","6N 22W10CDCC1","40.4972284428458","-99.8076199628682","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2478","1","Feet","NGVD29","Unknown","+/- 10 ft","365","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","073","Gosper County","Ogallala Formation","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/402946099481501"
"USGS","410943097575001","U.S. Geological Survey","14N  6W26AAAA1 Central City","41.1617777777778","-97.9639027777778","NAD83","GNSS2 - Level 1 Quality Survey GradeGlobal Navigation Satellite System","Level 2 survey-grade GPS","1673.16","1","Feet","NAVD88","Unknown","+/- .1 ft","19","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","121","Merrick County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/410943097575001"
"USGS","411059101071101","U.S. Geological Survey","14N 33W17DD  1","41.1830505863533","-101.120157412444","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2935","1","Feet","NGVD29","Unknown","+/- 10 ft","15","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","111","Lincoln County","Sand and Gravel Deposits, Undifferentiated","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/411059101071101"
"USGS","411130103454901","U.S. Geological Survey","14N 56W17ABAA1","41.1915722222222","-103.764088888889","NAD83","Differential Global Positioning System (DGPS)","Accurate to +/- .01 second (differentially corrected GPS)","4951.88","1","Feet","NAVD88","Differential Global Positioning System (DGPS) - NOT FOR NEW DATA ENTRY IF GNSS methods used. Historically used and includes DGPS and SGPS methods. After October, 2014 only use if commercial DGPS of sub meter accuracy was used.","+/- .05 ft","228","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","105","Kimball County","Ogallala Formation","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/411130103454901"
"USGS","414413099440801","U.S. Geological Survey","20N 21W 4CC  1","41.7291693808419","-99.7456765302244","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2512","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","345","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","041","Custer County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/414413099440801"
"USGS","415325103392801","U.S. Geological Survey","22N 55W11DDC 1 SCOTTSBLUFF","41.8885779977982","-103.660221471314","NAD83","Interpolated from map","Accurate to +/- 1 second","3950","1","Feet","NGVD29","Level or other surveying method","+/- 10 ft","32","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","157","Scotts Bluff County","Sand and Gravel Deposits, Undifferentiated","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/415325103392801"
"USGS","413253100565401","U.S. Geological Survey","18N 32W12ACA 1","41.5494386641399","-100.951265801361","NAD83","Interpolated from map","Accurate to +/- 5 seconds","3265","1","Feet","NGVD29","Unknown","+/- 10 ft","306","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","117","McPherson County","Sand and Gravel Deposits","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/413253100565401"
"USGS","413455102370701","U.S. Geological Survey","19N 46W34BBB 1 BUSKE RANCH (NPGC 30-S)","41.5830583333333","-102.617397222222","NAD83","Differential Global Positioning System (DGPS)","Accurate to +/- .01 second (differentially corrected GPS)","3992","1","Feet","NGVD29","Interpolated from topographic map","+/- 20 ft","350","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","069","Garden County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/413455102370701"
"USGS","413813103334501","U.S. Geological Survey","19N 54W 8ACBB1 CASTLE ROCK (RW01)","41.6369167936952","-103.562996891552","NAD83","Interpolated from map","Accurate to +/- 1 second","4120","1","Feet","NGVD29","Interpolated from topographic map","+/- 5 ft","80","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","007","Banner County","Sand and Gravel Deposits, Undifferentiated","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/413813103334501"
"USGS","413853103532101","U.S. Geological Survey","19N 57W03BCC 1 HULL CHURCH (RW02)","41.6490138888889","-103.89","NAD83","Differential Global Positioning System (DGPS)","Accurate to +/- .01 second (differentially corrected GPS)","4414","1","Feet","NGVD29","Interpolated from topographic map","+/- 5 ft","","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","007","Banner County","Sand and Gravel Deposits, Undifferentiated","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/413853103532101"
"USGS","414031101305602","U.S. Geological Survey","19N 36W 6AAD 2","41.6524902625736","-101.504617080611","NAD83","Interpolated from map","Accurate to +/- 5 seconds","3556.63","1","Feet","NGVD29","Level or other surveying method","+/- 2 ft","119","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","005","Arthur County","Sand and Gravel Deposits","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/414031101305602"
"USGS","413042098462401","U.S. Geological Survey","18N 13W23DD  1","41.5116777942101","-98.7736926738602","NAD83","Interpolated from map","Accurate to +/- 5 seconds","1970","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","83","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","175","Valley County","Sand and Gravel Deposits","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/413042098462401"
"USGS","415532101135801","U.S. Geological Survey","23N 34W34ADB 1","41.9255513368037","-101.233223635711","NAD83","Interpolated from map","Accurate to +/- 5 seconds","3420","1","Feet","NGVD29","Interpolated from topographic map","+/- 20 ft","290","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","091","Hooker County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/415532101135801"
"USGS","415803098440901","U.S. Geological Survey","23N 12W17BDBB1","41.9675063686652","-98.7361971503681","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2199","1","Feet","NGVD29","Level or other surveying method","+/- 0.1 ft","185","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","183","Wheeler County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/415803098440901"
"USGS","420530103104001","U.S. Geological Survey","25N 50W32DCB 1","42.0916307348079","-103.178261343519","NAD83","Interpolated from map","Accurate to +/- 5 seconds","4191","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","260","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","013","Box Butte County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/420530103104001"
"USGS","420806100222301","U.S. Geological Survey","25N 26W17CAC 1","42.1349990461814","-100.373467644127","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2770","1","Feet","NGVD29","Interpolated from topographic map","+/- 20 ft","320","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","031","Cherry County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/420806100222301"
"USGS","422849099521503","U.S. Geological Survey","29N 22W14CCBB3 Ainsworth","42.4802768816522","-99.8712360540613","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2580","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","50","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","017","Brown County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/422849099521503"
"USGS","423148098300601","U.S. Geological Survey","30N 10W32DAA 1 O'Neill","42.5300019652102","-98.5020277314665","NAD83","Interpolated from map","Accurate to +/- 5 seconds","1952","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","85","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","089","Holt County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/423148098300601"
"USGS","423730098560001","U.S. Geological Survey","31N 14W27DDD 1 Atkinson","42.6250018996388","-98.9337056233828","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2080","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","72","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","089","Holt County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/423730098560001"
"USGS","411555102385601","U.S. Geological Survey","15N 46W18CCC 1","41.2661583333333","-102.647733333333","NAD83","Differential Global Positioning System (DGPS)","Accurate to +/- .01 second (differentially corrected GPS)","3856.57","1","Feet","NAVD88","Differential Global Positioning System (DGPS) - NOT FOR NEW DATA ENTRY IF GNSS methods used. Historically used and includes DGPS and SGPS methods. After October, 2014 only use if commercial DGPS of sub meter accuracy was used.","+/- .05 ft","176","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","033","Cheyenne County","Ogallala Formation","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/411555102385601"
"USGS","412905097085101","U.S. Geological Survey","18N  2E36CDAB1","41.4847313595786","-97.1478134112128","NAD83","Interpolated from map","Accurate to +/- 5 seconds","1480","1","Feet","NGVD29","Unknown","+/- 10 ft","167","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","037","Colfax County","Sand and Gravel Deposits","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/412905097085101"
"USGS","412944103452701","U.S. Geological Survey","18N 56W27DDCC1 HARRISBURG (HB05)","41.4953194444444","-103.757619444444","NAD83","Differential Global Positioning System (DGPS)","Accurate to +/- .01 second (differentially corrected GPS)","4987.38","1","Feet","NGVD29","Level or other surveying method","+/- 10 ft","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","007","Banner County","Arikaree Group","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/412944103452701"
"USGS","412946096423101","U.S. Geological Survey","18N  6E26CCDD1","41.4961137843905","-96.7089171344773","NAD83","Interpolated from map","Accurate to +/- 1 second","1257","1","Feet","NGVD29","Interpolated from topographic map","+/- 2.5 ft","30","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","053","Dodge County","Sand and Gravel Deposits, Undifferentiated","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/412946096423101"
"USGS","410517100144901","U.S. Geological Survey","13N 26W24BAC 1","41.0791714130762","-100.250962009523","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2790","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","221","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","111","Lincoln County","Sand and Gravel Deposits","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","2","Other","https://waterdata.usgs.gov/monitoring-location/410517100144901"
"USGS","405129099090201","U.S. Geological Survey","10N 16W 8BAAA1 Riverdale Shallow","40.8580277777778","-99.1527833333333","NAD83","GNSS2 - Level 1 Quality Survey GradeGlobal Navigation Satellite System","Level 2 survey-grade GPS","2262.7","1","Feet","NAVD88","Unknown","+/- .1 ft","150","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","019","Buffalo County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/405129099090201"
"USGS","404513098181202","U.S. Geological Survey","9N  9W14AAB 2  Doniphan Shallow","40.75625","-98.3050833333333","NAD83","GNSS2 - Level 1 Quality Survey Grade Global Navigation Satellite System","Level 2 survey-grade GPS","1915","1","Feet","NAVD88","Unknown","+/- .1 ft","79","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","079","Hall County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/404513098181202"
"USGS","404618098504401","U.S. Geological Survey","9N 14W 1DC  1 Gibbon","40.7716804046392","-98.845912222985","NAD83","Interpolated from map","Accurate to +/- 1 second","2060.43","1","Feet","NGVD29","Unknown","+/- 10 ft","38","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","019","Buffalo County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/404618098504401"
"USGS","401548101080501","U.S. Geological Survey","4N 34W34DDD 1  PALISADE","40.2633292091619","-101.135162232289","NAD83","Interpolated from map","Accurate to +/- 5 seconds","2975","1","Feet","NGVD29","Interpolated from topographic map","+/- 10 ft","275","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","087","Hitchcock County","Ogallala Formation","WELL","","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/401548101080501"
"USGS","405445100074001","U.S. Geological Survey","11N 25W24BCB 1 Gothenburg","40.9122222222222","-100.128388888889","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS))","2545","1","Feet","NGVD29","Interpolated from topographic map","+/- 10. ft","23","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","047","Dawson County","Sand and Gravel Deposits","WELL","UNCONFINED","0","No","0","No","NEWSC GW Recorder","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/405445100074001"
"USGS","405744100403701","U.S. Geological Survey","12N 29W31CCB 1 North Platte","40.9625","-100.6773","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- .01 second (differentially corrected GPS)","3068","1","Feet","NAVD88","Interpolated from digital elevation model (DEM)","+/- 4.3 ft","760","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","31","Nebraska","111","Lincoln County","Ogallala Formation","WELL","","0","No","0","No","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","https://waterdata.usgs.gov/monitoring-location/405744100403701"
