"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","2461402","Texas Water Development Board","TWDB:2461402","33.05","-102.4925","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3363","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461402&Type=GWDB"
"TWDB","2461604","Texas Water Development Board","TWDB:2461604","33.07","-102.3975","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3351","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461604&Type=GWDB"
"TWDB","2707202","Texas Water Development Board","TWDB:2707202","32.99","-102.196945","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3181","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2707202&Type=GWDB"
"TWDB","2462203","Texas Water Development Board","2462203","33.119444","-102.313056","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3299","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2462203&Type=GWDB"
"TWDB","2461702","Texas Water Development Board","2461702","33.020833","-102.464723","NAD83","Interpolated From Topo Map","+/- 1 Second","3357","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461702&Type=GWDB"
"TWDB","2445603","Texas Water Development Board","TWDB:2445603","33.29","-102.394445","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3436","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2445603&Type=GWDB"
"TWDB","2447104","Texas Water Development Board","TWDB:2447104","33.37","-102.248889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3388","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2447104&Type=GWDB"
"TWDB","2448702","Texas Water Development Board","TWDB:2448702","33.26","-102.090556","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3230","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2448702&Type=GWDB"
"TWDB","2452401","Texas Water Development Board","TWDB:2452401","33.18","-102.592778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3511","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2452401&Type=GWDB"
"TWDB","2463402","Texas Water Development Board","TWDB:2463402","33.08","-102.248889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3232","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2463402&Type=GWDB"
"TWDB","2463902","Texas Water Development Board","TWDB:2463902","33.03","-102.134722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3155","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2463902&Type=GWDB"
"TWDB","2461506","Texas Water Development Board","2461506","33.071389","-102.433334","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3333","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461506&Type=GWDB"
"TWDB","2460801","Texas Water Development Board","2460801","33.002501","-102.5775","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3409","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2460801&Type=GWDB"
"TWDB","2460501","Texas Water Development Board","2460501","33.050556","-102.543334","NAD83","Interpolated From Topo Map","+/- 1 Second","3431","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2460501&Type=GWDB"
"TWDB","2464403","Texas Water Development Board","2464403","33.051112","-102.085556","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3142","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2464403&Type=GWDB"
"TWDB","2463603","Texas Water Development Board","2463603","33.065001","-102.157501","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3169","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2463603&Type=GWDB"
"TWDB","2462404","Texas Water Development Board","2462404","33.050834","-102.351389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3288","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2462404&Type=GWDB"
"TWDB","2705101","Texas Water Development Board","2705101","32.977778","-102.47","NAD83","Interpolated From Topo Map","+/- 1 Second","3319","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation(Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2705101&Type=GWDB"
"TWDB","2707301","Texas Water Development Board","2707301","32.972222","-102.147222","NAD83","Interpolated From Topo Map","+/- 1 Second","3141","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2707301&Type=GWDB"
"TWDB","2707101","Texas Water Development Board","2707101","32.963612","-102.241111","NAD83","Interpolated From Topo Map","+/- 1 Second","3180","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2707101&Type=GWDB"
"TWDB","2705201","Texas Water Development Board","2705201","32.992778","-102.4225","NAD83","Interpolated From Topo Map","+/- 1 Second","3296","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2705201&Type=GWDB"
"TWDB","2447301","Texas Water Development Board","2447301","33.352778","-102.136945","NAD83","Interpolated From Topo Map","+/- 1 Second","3312","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2447301&Type=GWDB"
"TWDB","2448205","Texas Water Development Board","2448205","33.362501","-102.0825","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3296","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2448205&Type=GWDB"
"TWDB","2447903","Texas Water Development Board","2447903","33.276389","-102.141667","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3303","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2447903&Type=GWDB"
"TWDB","2455102","Texas Water Development Board","2455102","33.248611","-102.226667","NAD83","Interpolated From Topo Map","+/- 1 Second","3317","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","445","Terry County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2455102&Type=GWDB"
