"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","2330103","Texas Water Development Board","Ralls SE Quad Recorder","33.587777","-101.341666","NAD83","GPS","+/- 0.5 Seconds - GPS","3052","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2330103&Type=GWDB"
"TWDB","2316703","Texas Water Development Board","TWDB:2316703","33.77","-101.115834","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3026","1","Feet","NAVD88","Global Positioning System-GPS","10m","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2316703&Type=GWDB"
"TWDB","2315701","Texas Water Development Board","2315701","33.756389","-101.220833","NAD83","Interpolated From Topo Map","+/- 1 Second","3067","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2315701&Type=GWDB"
"TWDB","2315606","Texas Water Development Board","2315606","33.814723","-101.1325","NAD83","Interpolated From Topo Map","+/- 1 Second","3053","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2315606&Type=GWDB"
"TWDB","2315403","Texas Water Development Board","2315403","33.829444","-101.249722","NAD83","Interpolated From Topo Map","+/- 1 Second","3075","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2315403&Type=GWDB"
"TWDB","2314602","Texas Water Development Board","2314602","33.7975","-101.283611","NAD83","Interpolated From Topo Map","+/- 1 Second","3084","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2314602&Type=GWDB"
"TWDB","2313904","Texas Water Development Board","2313904","33.772778","-101.403056","NAD83","Interpolated From Topo Map","+/- 1 Second","3138","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2313904&Type=GWDB"
"TWDB","2313805","Texas Water Development Board","2313805","33.7725","-101.457223","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3159","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2313805&Type=GWDB"
"TWDB","2313402","Texas Water Development Board","2313402","33.814723","-101.483055","NAD83","Interpolated From Topo Map","+/- 1 Second","3174","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2313402&Type=GWDB"
"TWDB","2312608","Texas Water Development Board","TWDB:2312608","33.82","-101.521111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3200","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2312608&Type=GWDB"
"TWDB","2322907","Texas Water Development Board","2322907","33.649167","-101.263334","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3020","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2322907&Type=GWDB"
"TWDB","2322602","Texas Water Development Board","2322602","33.6775","-101.263612","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3051","1","Feet","NAVD88","Global Positioning System-GPS","10M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2322602&Type=GWDB"
"TWDB","2314403","Texas Water Development Board","TWDB:2314403","33.8","-101.364723","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3121","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2314403&Type=GWDB"
"TWDB","2322502","Texas Water Development Board","2322502","33.696111","-101.298056","NAD83","Interpolated From Topo Map","+/- 1 Second","3066","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2322502&Type=GWDB"
"TWDB","2320907","Texas Water Development Board","TWDB:2320907","33.65","-101.535278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3166","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320907&Type=GWDB"
"TWDB","2323407","Texas Water Development Board","TWDB:2323407","33.67","-101.223889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3024","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2323407&Type=GWDB"
"TWDB","2322205","Texas Water Development Board","2322205","33.725278","-101.312778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3071","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2322205&Type=GWDB"
"TWDB","2328313","Texas Water Development Board","TWDB:2328313","33.6","-101.535556","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3122","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2328313&Type=GWDB"
"TWDB","2321903","Texas Water Development Board","2321903","33.660125","-101.403025","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3114","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2321903&Type=GWDB"
"TWDB","2321402","Texas Water Development Board","2321402","33.694445","-101.467222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3140","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2321402&Type=GWDB"
"TWDB","2320615","Texas Water Development Board","2320615","33.68","-101.511945","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3162","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320615&Type=GWDB"
"TWDB","2320305","Texas Water Development Board","2320305","33.734722","-101.526389","NAD83","Interpolated From Topo Map","+/- 1 Second","3182","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320305&Type=GWDB"
"TWDB","2330302","Texas Water Development Board","2330302","33.602223","-101.270278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3013","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2330302&Type=GWDB"
"TWDB","2329602","Texas Water Development Board","2329602","33.552778","-101.396667","NAD83","Interpolated From Topo Map","+/- 1 Second","3054","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2329602&Type=GWDB"
"TWDB","2329402","Texas Water Development Board","2329402","33.569722","-101.475","NAD83","Interpolated From Topo Map","+/- 1 Second","3110","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2329402&Type=GWDB"
"TWDB","2328901","Texas Water Development Board","2328901","33.505556","-101.532222","NAD83","Interpolated From Topo Map","+/- 1 Second","3065","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2328901&Type=GWDB"
"TWDB","2312902","Texas Water Development Board","TWDB:2312902","33.7672222","-101.5077778","NAD83","Interpolated From Topo Map","+/- 1 Second","3184","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2312902&Type=GWDB"
"TWDB","2321706","Texas Water Development Board","TWDB:2321706","33.665556","-101.483055","NAD83","Interpolated From Topo Map","+/- 1 Second","3144","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2321706&Type=GWDB"
"TWDB","2330502","Texas Water Development Board","TWDB:2330502","33.561112","-101.299167","NAD83","Interpolated From Topo Map","+/- 1 Second","3024","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2330502&Type=GWDB"
"TWDB","2330901","Texas Water Development Board","TWDB:2330901","33.522222","-101.269167","NAD83","Interpolated From Topo Map","+/- 1 Second","3006","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2330901&Type=GWDB"
"TWDB","2323302","Texas Water Development Board","2323302","33.715278","-101.164723","NAD83","Interpolated From Topo Map","+/- 1 Second","3012","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2323302&Type=GWDB"
"TWDB","2322704","Texas Water Development Board","2322704","33.645278","-101.335278","NAD83","Interpolated From Topo Map","+/- 1 Second","3075","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2322704&Type=GWDB"
"TWDB","2320906","Texas Water Development Board","2320906","33.651112","-101.505834","NAD83","Interpolated From Topo Map","+/- 1 Second","3151","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320906&Type=GWDB"
"TWDB","2330701","Texas Water Development Board","2330701","33.520278","-101.354167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3014","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2330701&Type=GWDB"
"TWDB","2329803","Texas Water Development Board","2329803","33.510278","-101.443611","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3046","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2329803&Type=GWDB"
"TWDB","2323805","Texas Water Development Board","2323805","33.645556","-101.194167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3000","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2323805&Type=GWDB"
"TWDB","2330201","Texas Water Development Board","2330201","33.616389","-101.310278","NAD83","Interpolated From Topo Map","+/- 1 Second","3056","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2330201&Type=GWDB"
"TWDB","2320201","Texas Water Development Board","2320201","33.710278","-101.543611","NAD83","Interpolated From Topo Map","+/- 1 Second","3182","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","107","Crosby County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320201&Type=GWDB"
