"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","2735701","Texas Water Development Board","University of Texas Shafter Lake Quad","32.3975","-102.711945","NAD83","GPS","+/- 0.5 Seconds","3239","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2735701&Type=GWDB"
"TWDB","2738801","Texas Water Development Board","2738801","32.3838889","-102.3136111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3003","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2738801&Type=GWDB"
"TWDB","2738701","Texas Water Development Board","2738701","32.4075","-102.3641667","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3020","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2738701&Type=GWDB"
"TWDB","2752702","Texas Water Development Board","2752702","32.1272222","-102.6038889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3134","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2752702&Type=GWDB"
"TWDB","2733201","Texas Water Development Board","Barrow Cattle Co.","32.471111","-102.945556","NAD83","GPS","+/- 0.5 Seconds","3428","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2733201&Type=GWDB"
"TWDB","2744201","Texas Water Development Board","2744201","32.3586111","-102.5583333","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3168","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2744201&Type=GWDB"
"TWDB","2746601","Texas Water Development Board","7 Bird Ranch","32.321944","-102.268611","NAD83","GPS","+/- 0.5 Seconds","3172","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2746601&Type=GWDB"
"TWDB","2738401","Texas Water Development Board","2738401","32.42","-102.3566667","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3010","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2738401&Type=GWDB"
"TWDB","2754902","Texas Water Development Board","2754902","32.1641667","-102.255","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2923","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2754902&Type=GWDB"
"TWDB","2753402","Texas Water Development Board","2753402","32.1883333","-102.4861111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3120","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2753402&Type=GWDB"
"TWDB","2752402","Texas Water Development Board","2752402","32.1827778","-102.5863889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3163","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2752402&Type=GWDB"
"TWDB","2745901","Texas Water Development Board","Five Wells Ranch SW Quad","32.281111","-102.381944","NAD83","GPS","+/- 0.5 Seconds","3037","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","1","Yes","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2745901&Type=GWDB"
"TWDB","2754101","Texas Water Development Board","2754101","32.24","-102.3608333","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3001","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2754101&Type=GWDB"
"TWDB","2750802","Texas Water Development Board","University of Texas Sand Ranch Quad","32.155556","-102.811112","NAD83","GPS","+/- 0.5 Seconds","3362","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2750802&Type=GWDB"
"TWDB","2743701","Texas Water Development Board","Lazy X Ranch","32.272222","-102.733889","NAD83","GPS","+/- 0.5 Seconds","3245","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2743701&Type=GWDB"
"TWDB","2738802","Texas Water Development Board","Five Wells Ranch","32.416389","-102.318611","NAD83","GPS","+/- 0.5 Seconds","2998","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2738802&Type=GWDB"
"TWDB","2737801","Texas Water Development Board","Scharbauer Cattle Co.","32.402501","-102.433055","NAD83","GPS","+/- 0.5 Seconds","3076","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2737801&Type=GWDB"
"TWDB","2735201","Texas Water Development Board","TWDB:2735201","32.4719444","-102.7036111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3267","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2735201&Type=GWDB"
"TWDB","2735302","Texas Water Development Board","TWDB:2735302","32.4622222","-102.635","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3205","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","003","Andrews County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2735302&Type=GWDB"
