"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","1020602","Texas Water Development Board","TWDB:1020602","34.67","-102.514167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3920","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","300","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1020602&Type=GWDB"
"TWDB","1021404","Texas Water Development Board","TWDB:1021404","34.71","-102.462778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3920","1","Feet","NAVD88","Global Positioning System-GPS","10m","300","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1021404&Type=GWDB"
"TWDB","1021703","Texas Water Development Board","TWDB:1021703","34.63","-102.485278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3937","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","419","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1021703&Type=GWDB"
"TWDB","1022404","Texas Water Development Board","TWDB:1022404","34.7","-102.373055","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3843","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","275","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1022404&Type=GWDB"
"TWDB","1022602","Texas Water Development Board","TWDB:1022602","34.68","-102.282222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3811","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","152","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1022602&Type=GWDB"
"TWDB","1022703","Texas Water Development Board","TWDB:1022703","34.65","-102.360834","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3856","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","220","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1022703&Type=GWDB"
"TWDB","1024901","Texas Water Development Board","TWDB:1024901","34.65","-102.008334","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3707","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","240","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1024901&Type=GWDB"
"TWDB","1029302","Texas Water Development Board","TWDB:1029302","34.61","-102.403889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3937","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","397","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1029302&Type=GWDB"
"TWDB","1029704","Texas Water Development Board","TWDB:1029704","34.53","-102.468333","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3946","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","462","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1029704&Type=GWDB"
"TWDB","1029912","Texas Water Development Board","TWDB:1029912","34.52","-102.411389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3889","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","395","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1029912&Type=GWDB"
"TWDB","1030203","Texas Water Development Board","TWDB:1030203","34.6","-102.311945","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3872","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","390","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1030203&Type=GWDB"
"TWDB","1030301","Texas Water Development Board","TWDB:1030301","34.61","-102.265834","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3822","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","271","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1030301&Type=GWDB"
"TWDB","1031501","Texas Water Development Board","TWDB:1031501","34.55","-102.195","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3804","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","320","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1031501&Type=GWDB"
"TWDB","1031601","Texas Water Development Board","TWDB:1031601","34.57","-102.141111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3761","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","251","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1031601&Type=GWDB"
"TWDB","1031803","Texas Water Development Board","TWDB:1031803","34.52","-102.1775","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3774","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","400","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1031803&Type=GWDB"
"TWDB","1032201","Texas Water Development Board","TWDB:1032201","34.61","-102.0683333","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3738","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","244","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1032201&Type=GWDB"
"TWDB","1032301","Texas Water Development Board","TWDB:1032301","34.61","-102.020555","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3703","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","228","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1032301&Type=GWDB"
"TWDB","1032502","Texas Water Development Board","TWDB:1032502","34.57","-102.068889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3741","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","230","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1032502&Type=GWDB"
"TWDB","1032703","Texas Water Development Board","TWDB:1032703","34.53","-102.1236111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3772","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","384","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1032703&Type=GWDB"
"TWDB","1032803","Texas Water Development Board","TWDB:1032803","34.52","-102.07","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds -GPS","3724","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","295","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1032803&Type=GWDB"
"TWDB","1036301","Texas Water Development Board","TWDB:1036301","34.48","-102.512223","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3886","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","380","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1036301&Type=GWDB"
"TWDB","1037101","Texas Water Development Board","TWDB:1037101","34.47","-102.4613889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3865","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","405","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1037101&Type=GWDB"
"TWDB","1037403","Texas Water Development Board","TWDB:1037403","34.42","-102.497222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3851","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","379","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1037403&Type=GWDB"
"TWDB","1037502","Texas Water Development Board","TWDB:1037502","34.43","-102.422778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3813","1","Feet","NAVD88","Global Positioning System-GPS","10m","396","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1037502&Type=GWDB"
"TWDB","1037701","Texas Water Development Board","TWDB:1037701","34.38","-102.464723","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3823","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","478","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1037701&Type=GWDB"
"TWDB","1038101","Texas Water Development Board","TWDB:1038101","34.46","-102.352223","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3802","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","386","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1038101&Type=GWDB"
"TWDB","1038201","Texas Water Development Board","TWDB:1038201","34.47","-102.2975","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3768","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","378","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1038201&Type=GWDB"
"TWDB","1038603","Texas Water Development Board","TWDB:1038603","34.44","-102.260278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3734","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","381","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1038603&Type=GWDB"
"TWDB","1038703","Texas Water Development Board","TWDB:1038703","34.4","-102.334722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3764","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","459","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1038703&Type=GWDB"
"TWDB","1039601","Texas Water Development Board","TWDB:1039601","34.44","-102.155834","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3711","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","395","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1039601&Type=GWDB"
"TWDB","1039702","Texas Water Development Board","TWDB:1039702","34.38","-102.233611","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3703","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","414","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1039702&Type=GWDB"
"TWDB","1039901","Texas Water Development Board","TWDB:1039901","34.39","-102.153334","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3677","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","401","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1039901&Type=GWDB"
"TWDB","1040301","Texas Water Development Board","TWDB:1040301","34.49","-102.006389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3642","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","261","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1040301&Type=GWDB"
"TWDB","1045202","Texas Water Development Board","TWDB:1045202","34.34","-102.418055","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3794","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","367","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1045202&Type=GWDB"
"TWDB","1046202","Texas Water Development Board","TWDB:1046202","34.36","-102.3030556","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3719","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","341","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1046202&Type=GWDB"
"TWDB","1046304","Texas Water Development Board","TWDB:1046304","34.37","-102.27","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds -GPS","3719","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","442","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","069","Castro County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1046304&Type=GWDB"
