"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","Link"
"CODWR","815","Colorado Division of Water Resources","NHP-PL-033","39.41639","-102.343262","NAD83","User supplied","15 m","4108.58","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","246","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/815"
"CODWR","1037","Colorado Division of Water Resources","NHP-PL-080","39.340558","-102.47326","NAD83","User supplied","15 m","4250.12","1","Feet","NAVD88","Original database","1 m","245","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1037"
"CODWR","1040","Colorado Division of Water Resources","NHP-PL-122","39.243611","-102.520203","NAD83","User supplied","15 m","4347.88","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","237","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1040"
"CODWR","902","Colorado Division of Water Resources","NHP-PL-137","39.173337","-102.14825","NAD83","User supplied","15 m","4113.17","1","Feet","NAVD88","Original database","1 m","320","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/902"
"CODWR","149922","Colorado Division of Water Resources","NHP-PL-109","39.27221","-102.32941","NAD83","GPS","10 m","4233","1","Feet","NAVD88","Original database","1 m","333","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149922"
"CODWR","903","Colorado Division of Water Resources","NHP-PL-138","39.178897","-102.239918","NAD83","User supplied","15 m","4187.73","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","327","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/903"
"CODWR","886","Colorado Division of Water Resources","NHP-PL-116","39.243054","-102.440766","NAD83","User supplied","15 m","4331.84","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","300","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/886"
"CODWR","880","Colorado Division of Water Resources","NHP-PL-110","39.237229","-102.202137","NAD83","User supplied","15 m","4128.01","1","Feet","NAVD88","Original database","1 m","266","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/880"
"CODWR","894","Colorado Division of Water Resources","NHP-PL-127","39.185989","-102.053974","NAD83","GPS","10 m","4002.62","1","Feet","NAVD88","USGS 24k Topo Quad","1 m","273","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/894"
"CODWR","856","Colorado Division of Water Resources","NHP-PL-081","39.309166","-102.46437","NAD83","User supplied","15 m","4247.83","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","215","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/856"
"CODWR","149705","Colorado Division of Water Resources","NHP-PL-180","39.0985","-102.349681","NAD83","GPS","10 m","4228","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","206","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149705"
"CODWR","841","Colorado Division of Water Resources","NHP-PL-065","39.327203","-102.194817","NAD83","GPS","10 m","4118","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","337","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/841"
"CODWR","849","Colorado Division of Water Resources","NHP-PL-072","39.355632","-102.330191","NAD83","GPS","10 m","4168.75","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","290","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/849"
"CODWR","789","Colorado Division of Water Resources","NHP-PL-005","39.489172","-102.080471","NAD83","User supplied","15 m","3899.59","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","312","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/789"
"CODWR","792","Colorado Division of Water Resources","NHP-PL-006","39.472499","-102.109367","NAD83","User supplied","15 m","3934.59","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","321","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/792"
"CODWR","793","Colorado Division of Water Resources","NHP-PL-007","39.478616","-102.067696","NAD83","User supplied","15 m","3896.59","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","325","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/793"
"CODWR","794","Colorado Division of Water Resources","NHP-PL-011","39.507776","-102.239374","NAD83","User supplied","15 m","3997.62","1","Feet","NAVD88","Original database","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/794"
"CODWR","896","Colorado Division of Water Resources","NHP-PL-130","39.171118","-102.072974","NAD83","User supplied","15 m","3996.62","1","Feet","NAVD88","Original database","1 m","270","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/896"
"CODWR","796","Colorado Division of Water Resources","NHP-PL-015","39.484442","-102.293263","NAD83","User supplied","15 m","4052.64","1","Feet","NAVD88","Original database","1 m","312","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/796"
"CODWR","797","Colorado Division of Water Resources","NHP-PL-016","39.533058","-102.383539","NAD83","User supplied","15 m","4037.69","1","Feet","NAVD88","Original database","1 m","268","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/797"
"CODWR","801","Colorado Division of Water Resources","NHP-PL-019","39.418338","-102.061863","NAD83","User supplied","15 m","3923.6","1","Feet","NAVD88","USGS 24k Topo Quad","1 m","309","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/801"
"CODWR","802","Colorado Division of Water Resources","NHP-PL-021","39.398616","-102.090743","NAD83","User supplied","15 m","3966.62","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","322","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/802"
"CODWR","860","Colorado Division of Water Resources","NHP-PL-086","39.316112","-102.562993","NAD83","User supplied","15 m","4373.86","1","Feet","NAVD88","USGS 24k Topo Quad","1 m","263","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/860"
"CODWR","1042","Colorado Division of Water Resources","NHP-PL-145","39.177229","-102.296305","NAD83","User supplied","15 m","4248.97","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","307","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1042"
"CODWR","942","Colorado Division of Water Resources","NHP-PL-188","39.097778","-102.515206","NAD83","User supplied","15 m","4449.91","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","286","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/942"
"CODWR","916","Colorado Division of Water Resources","NHP-PL-159","39.170832","-102.611039","NAD83","User supplied","15 m","4522.99","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","252","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/916"
"CODWR","946","Colorado Division of Water Resources","NHP-PL-192","39.116393","-102.630771","NAD83","User supplied","15 m","4589.95","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","265","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/946"
"CODWR","953","Colorado Division of Water Resources","NHP-PL-199","39.570299","-102.24524","NAD83","GPS","10 m","3761.64","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","125","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/953"
"CODWR","913","Colorado Division of Water Resources","NHP-PL-152","39.19834","-102.455486","NAD83","User supplied","15 m","4364.86","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","294","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/913"
"CODWR","807","Colorado Division of Water Resources","NHP-PL-026","39.4425","-102.174916","NAD83","User supplied","15 m","4001.61","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","321","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","","https://dwr.state.co.us/Tools/GroundWater/Well/807"
"CODWR","1043","Colorado Division of Water Resources","NHP-PL-151","39.209445","-102.454923","NAD83","User supplied","15 m","4361.51","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","294","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1043"
"CODWR","863","Colorado Division of Water Resources","NHP-PL-088","39.317224","-102.63215","NAD83","User supplied","15 m","4323.09","1","Feet","NAVD88","USGS NED 1-meter DEM","1 m","115","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/863"
"CODWR","1016","Colorado Division of Water Resources","NHP-PL-166","39.128064","-102.249642","NAD83","User supplied","15 m","4161.72","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","242","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/1016"
"CODWR","931","Colorado Division of Water Resources","NHP-PL-173","39.088336","-102.185185","NAD83","User supplied","15 m","4116.16","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","275","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/931"
"CODWR","939","Colorado Division of Water Resources","NHP-PL-185","39.084722","-102.446583","NAD83","User supplied","15 m","4355.61","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","221","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/939"
"CODWR","952","Colorado Division of Water Resources","NHP-PL-198","39.565998","-102.301339","NAD83","GPS","10 m","3891.97","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","183","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/952"
"CODWR","747","Colorado Division of Water Resources","NHP-AR-131","39.570612","-102.360313","NAD83","GPS","10 m","3831.68","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","90","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/747"
"CODWR","910","Colorado Division of Water Resources","NHP-PL-148","39.14334","-102.287145","NAD83","User supplied","15 m","4229.84","1","Feet","NAVD88","Original database","1 m","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/910"
"CODWR","859","Colorado Division of Water Resources","NHP-PL-082","39.381111","-102.500483","NAD83","User supplied","15 m","4280.81","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","307","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/859"
"CODWR","800","Colorado Division of Water Resources","NHP-PL-018","39.425274","-102.09074","NAD83","User supplied","15 m","3931.19","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","290","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/800"
"CODWR","805","Colorado Division of Water Resources","NHP-PL-024","39.451106","-102.221301","NAD83","User supplied","15 m","3968.96","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","295","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/805"
"CODWR","818","Colorado Division of Water Resources","NHP-PL-035","39.475271","-102.453531","NAD83","User supplied","15 m","4178.51","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","305","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","Ogallala aquifer","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/WaterLevels/818"
"CODWR","909","Colorado Division of Water Resources","NHP-PL-147","39.162506","-102.296592","NAD83","User supplied","15 m","4228.93","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","296","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/909"
"CODWR","149843","Colorado Division of Water Resources","NHP-PL-044","39.472908","-102.547206","NAD83","GPS","10 m","4227","1","Feet","NAVD88","USGS NED 10-meter DEM","1 m","295","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","08","Colorado","063","Kit Carson County","OGALLALA","WELL","UNCONFINED","0","No","0","No","CO DWR HydroBase","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","Irrigation","https://dwr.state.co.us/Tools/GroundWater/Well/149843"
