"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"KSGS","382551101283301","Kansas Geological Survey","18S 38W 12CCB 02","38.497701","-101.476058","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3402","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","207","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=382551101283301"
"KSGS","383448101044802","Kansas Geological Survey","17S 34W 16ACB 02","38.578914","-101.082096","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3132","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","210","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","171","Scott County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383448101044802"
"KSGS","391404101010701","Kansas Geological Survey","18S 33W 01AAA 01","38.5256","-100.9087","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2967","1","Feet","NAVD88","Level or other surveyed method.","+/- 1 ft","227","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","171","Scott County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391404101010701"
"KSGS","381611100545501","Kansas Geological Survey","20S 33W 36CAD 01","38.270432","-100.911634","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2925","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","155","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","171","Scott County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=381611100545501"
"KSGS","383726101124101","Kansas Geological Survey","16S 35W 32ACB 02","38.623833","-101.211357","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3220","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","200","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383726101124101"
"KSGS","383825101173801","Kansas Geological Survey","16S 36W 27BBB 02","38.64087","-101.293993","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3278","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","200","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383825101173801"
"KSGS","384549101525501","Kansas Geological Survey","15S 41W 09BDD 01","38.76341","-101.88166","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3743.37","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","209","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=384549101525501"
"KSGS","381826100575701","Kansas Geological Survey","20S 33W 21ABA 01","38.306502","-100.966135","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2955","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","164","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","171","Scott County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=381826100575701"
"KSGS","384653101484401","Kansas Geological Survey","15S 40W 06BDB 01","38.78151","-101.812043","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3695","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","251","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=384653101484401"
"KSGS","385410101583301","Kansas Geological Survey","13S 42W 22CDB 01","38.902806","-101.975832","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3751","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","242","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=385410101583301"
"KSGS","383159101172301","Kansas Geological Survey","17S 36W 34BCD 01","38.533214","-101.289586","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3267","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","206","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383159101172301"
"KSGS","383949101141201","Kansas Geological Survey","16S 35W 18CBB 01","38.66186","-101.238388","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3219","1","Feet","NGVD29","Interpolated from Digital Elevation Model.","+/- 5 ft","170","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383949101141201"
"KSGS","383130100383801","Kansas Geological Survey","18S 30W 04BAB 01","38.525787","-100.644822","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2872","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","130","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","101","Lane County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383130100383801"
"KSGS","383713101223701","Kansas Geological Survey","16S 37W 35ACC 01","38.62026","-101.37696","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3339","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","214","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383713101223701"
"KSGS","382909101164601","Kansas Geological Survey","18S 36W 15DBD 01","38.48575","-101.28004","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3241","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","175","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=382909101164601"
"KSGS","384849101584101","Kansas Geological Survey","14S 42W 27BAB 01","38.813673","-101.978044","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3830","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","378","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=384849101584101"
"KSGS","385059101582401","Kansas Geological Survey","14S 42W 10CAA 01","38.85003","-101.97341","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3829","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","405","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=385059101582401"
"KSGS","384726102003601","Kansas Geological Survey","14S 42W 32DBB 01","38.790612","-102.009932","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3855.58","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","277","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=384726102003601"
"KSGS","382925101251301","Kansas Geological Survey","18S 37W 16BCD 02","38.490188","-101.420407","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3366","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","228","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","0","No","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=382925101251301"
"KSGS","383250101012902","Kansas Geological Survey","17S 34W 25DBB 02","38.547228","-101.026455","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3093","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","200","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","171","Scott County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383250101012902"
"KSGS","383247101141301","Kansas Geological Survey","17S 35W 30CBB 02","38.545752","-101.237551","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3233","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","220","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383247101141301"
"KSGS","384149101311701","Kansas Geological Survey","16S 38W 04ABC 01","38.697413","-101.522844","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3475","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","213","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=384149101311701"
"KSGS","384937101521501","Kansas Geological Survey","14S 41W 22BBC 02","38.827172","-101.871298","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3729","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","217","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","199","Wallace County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=384937101521501"
"KSGS","383839100081701","Kansas Geological Survey","16S 26W 24DDA 01","38.642234","-100.138807","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2600","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","92","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","135","Ness County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383839100081701"
"KSGS","383926101314701","Kansas Geological Survey","16S 38W 16CCC 01","38.65682","-101.53003","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3446","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","200","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","203","Wichita County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383926101314701"
"KSGS","383139199364401","Kansas Geological Survey","18S 30W 02BBB 01","38.52561","-100.61293","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2851","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","140","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","101","Lane County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383139199364401"
