"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","2711701","Texas Water Development Board","2711701","32.783055","-102.709445","NAD83","Interpolated From Topo Map","+/- 1 Second","3398","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2711701&Type=GWDB"
"TWDB","2701416","Texas Water Development Board","2701416","32.930555","-102.996389","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","3633","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2701416&Type=GWDB"
"TWDB","2727105","Texas Water Development Board","2727105","32.587222","-102.739167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3315","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2727105&Type=GWDB"
"TWDB","2717416","Texas Water Development Board","2717416","32.674167","-102.995278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3536","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2717416&Type=GWDB"
"TWDB","2616804","Texas Water Development Board","2616804","32.763612","-103.049167","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","3597","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2616804&Type=GWDB"
"TWDB","2717101","Texas Water Development Board","2717101","32.730555","-102.9925","NAD83","Interpolated From Topo Map","+/- 1 Second","3538","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2717101&Type=GWDB"
"TWDB","2616609","Texas Water Development Board","2616609","32.795556","-103.009167","NAD83","Interpolated From Topo Map","+/- 1 Second","3586","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2616609&Type=GWDB"
"TWDB","2608506","Texas Water Development Board","2608506","32.955556","-103.052778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3690","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2608506&Type=GWDB"
"TWDB","2715204","Texas Water Development Board","2715204","32.8475306","-102.2093806","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3106","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2715204&Type=GWDB"
"TWDB","2705922","Texas Water Development Board","2705922","32.898056","-102.398889","NAD83","Interpolated From Topo Map","+/- 1 Second","3219","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2705922&Type=GWDB"
"TWDB","2705620","Texas Water Development Board","2705620","32.923889","-102.415278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3264","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2705620&Type=GWDB"
"TWDB","2704720","Texas Water Development Board","2704720","32.915001","-102.588611","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3376","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2704720&Type=GWDB"
"TWDB","2704614","Texas Water Development Board","2704614","32.9369417","-102.5200083","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3370","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2704614&Type=GWDB"
"TWDB","2709812","Texas Water Development Board","2709812","32.763612","-102.953889","NAD83","Interpolated From Topo Map","+/- 1 Second","3539","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2709812&Type=GWDB"
"TWDB","2709205","Texas Water Development Board","2709205","32.8760111","-102.9375222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3582","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2709205&Type=GWDB"
"TWDB","2718410","Texas Water Development Board","2718410","32.6744333","-102.8650083","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3442","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2718410&Type=GWDB"
"TWDB","2706513","Texas Water Development Board","2706513","32.9484694","-102.3005306","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3187","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2706513&Type=GWDB"
"TWDB","2722406","Texas Water Development Board","2722406","32.7055833","-102.3489917","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3105","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2722406&Type=GWDB"
"TWDB","2711507","Texas Water Development Board","2711507","32.805834","-102.674444","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3395","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2711507&Type=GWDB"
"TWDB","2721401","Texas Water Development Board","2721401","32.681389","-102.469722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3180","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2721401&Type=GWDB"
"TWDB","2703501","Texas Water Development Board","TWDB:2703501","32.95","-102.670278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3425","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2703501&Type=GWDB"
"TWDB","2707401","Texas Water Development Board","TWDB:2707401","32.95","-102.213889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3132","1","Feet","NAVD88","Altimeter","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2707401&Type=GWDB"
"TWDB","2712201","Texas Water Development Board","TWDB:2712201","32.85","-102.549722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3306","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2712201&Type=GWDB"
"TWDB","2728301","Texas Water Development Board","TWDB:2728301","32.59","-102.536389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3197","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2728301&Type=GWDB"
"TWDB","2721127","Texas Water Development Board","2721127","32.725555","-102.466389","NAD83","Interpolated From Topo Map","+/- 1 Second","3178","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2721127&Type=GWDB"
"TWDB","2720504","Texas Water Development Board","2720504","32.707223","-102.570833","NAD83","Interpolated From Topo Map","+/- 1 Second","3235","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2720504&Type=GWDB"
"TWDB","2719514","Texas Water Development Board","2719514","32.696667","-102.690834","NAD83","Interpolated From Topo Map","+/- 1 Second","3350","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2719514&Type=GWDB"
"TWDB","2729801","Texas Water Development Board","2729801","32.535","-102.444445","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3107","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2729801&Type=GWDB"
"TWDB","2726702","Texas Water Development Board","2726702","32.534722","-102.874167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3394","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2726702&Type=GWDB"
"TWDB","2725208","Texas Water Development Board","2725208","32.5841667","-102.9391667","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3439","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2725208&Type=GWDB"
"TWDB","2701906","Texas Water Development Board","TWDB:2701906","32.9","-102.911125","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3590","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2701906&Type=GWDB"
"TWDB","2712908","Texas Water Development Board","TWDB:2712908","32.77","-102.5371167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3267","1","Feet","NAVD88","Digital Elevation Model -DEM","3m","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2712908&Type=GWDB"
"TWDB","2725102","Texas Water Development Board","TWDB:2725102","32.6","-102.9972972","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3501","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2725102&Type=GWDB"
"TWDB","2723403","Texas Water Development Board","2723403","32.6770361","-102.2213528","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3015","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2723403&Type=GWDB"
"TWDB","2702812","Texas Water Development Board","2702812","32.881944","-102.824722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3492","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2702812&Type=GWDB"
"TWDB","2702508","Texas Water Development Board","2702508","32.922222","-102.830833","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3530","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2702508&Type=GWDB"
"TWDB","2701619","Texas Water Development Board","2701619","32.944167","-102.898334","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","3590","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2701619&Type=GWDB"
"TWDB","2706209","Texas Water Development Board","2706209","32.958612","-102.313334","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3212","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","165","Gaines County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2706209&Type=GWDB"
