"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","2317901","Texas Water Development Board","2317901","33.628055","-101.916389","NAD83","Interpolated From Topo Map","+/- 1 Second","3234","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317901&Type=GWDB"
"TWDB","2432318","Texas Water Development Board","TWDB:2432318","33.61","-102.035","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3326","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2432318&Type=GWDB"
"TWDB","2432608","Texas Water Development Board","TWDB:2432608","33.55","-102.020555","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3316","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2432608&Type=GWDB"
"TWDB","2440207","Texas Water Development Board","TWDB:2440207","33.48","-102.053612","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3321","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2440207&Type=GWDB"
"TWDB","2311801","Texas Water Development Board","TWDB:2311801","33.77","-101.705834","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3265","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2311801&Type=GWDB"
"TWDB","2311904","Texas Water Development Board","TWDB:2311904","33.76","-101.630833","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3235","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2311904&Type=GWDB"
"TWDB","2312401","Texas Water Development Board","TWDB:2312401","33.8","-101.612501","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3252","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2312401&Type=GWDB"
"TWDB","2317104","Texas Water Development Board","TWDB:2317104","33.72","-101.983055","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3324","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2317104&Type=GWDB"
"TWDB","2318109","Texas Water Development Board","TWDB:2318109","33.73","-101.836111","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3298","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2318109&Type=GWDB"
"TWDB","2328503","Texas Water Development Board","TWDB:2328503","33.57","-101.582778","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3129","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2328503&Type=GWDB"
"TWDB","2325401","Texas Water Development Board","TWDB:2325401","33.581944","-101.976111","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","3304","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2325401&Type=GWDB"
"TWDB","2335810","Texas Water Development Board","2335810","33.4065167","-101.6907306","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3108","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2335810&Type=GWDB"
"TWDB","2310502","Texas Water Development Board","TWDB:2310502","33.798334","-101.814723","NAD83","Interpolated From Topo Map","+/- 1 Second","3334","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2310502&Type=GWDB"
"TWDB","2311702","Texas Water Development Board","TWDB:2311702","33.781667","-101.748334","NAD83","Interpolated From Topo Map","+/- 1 Second","3289","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2311702&Type=GWDB"
"TWDB","2318802","Texas Water Development Board","TWDB:2318802","33.646111","-101.792778","NAD83","Interpolated From Topo Map","+/- 1 Second","3220","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2318802&Type=GWDB"
"TWDB","2319304","Texas Water Development Board","TWDB:2319304","33.7366667","-101.6538889","NAD83","Interpolated From Topo Map","+/- 1 Second","3241","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2319304&Type=GWDB"
"TWDB","2320401","Texas Water Development Board","TWDB:2320401","33.707501","-101.595","NAD83","Interpolated From Topo Map","+/- 1 Second","3202","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320401&Type=GWDB"
"TWDB","2320805","Texas Water Development Board","TWDB:2320805","33.665001","-101.578611","NAD83","Interpolated From Topo Map","+/- 1 Second","3180","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","1","Yes","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2320805&Type=GWDB"
"TWDB","2326301","Texas Water Development Board","TWDB:2326301","33.608612","-101.768889","NAD83","Interpolated From Topo Map","+/- 1 Second","3192","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2326301&Type=GWDB"
"TWDB","2328203","Texas Water Development Board","TWDB:2328203","33.609167","-101.581389","NAD83","Interpolated From Topo Map","+/- 1 Second","3152","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2328203&Type=GWDB"
"TWDB","2335710","Texas Water Development Board","TWDB:2335710","33.412223","-101.713889","NAD83","Interpolated From Topo Map","+/- 1 Second","3122","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2335710&Type=GWDB"
"TWDB","2336201","Texas Water Development Board","TWDB:2336201","33.496389","-101.580833","NAD83","Interpolated From Topo Map","+/- 1 Second","3054","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2336201&Type=GWDB"
"TWDB","2336401","Texas Water Development Board","TWDB:2336401","33.445278","-101.594167","NAD83","Interpolated From Topo Map","+/- 1 Second","3056","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2336401&Type=GWDB"
"TWDB","2333901","Texas Water Development Board","TWDB:2333901","33.406945","-101.875833","NAD83","Interpolated From Topo Map","+/- 1 Second","3224","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2333901&Type=GWDB"
"TWDB","2334202","Texas Water Development Board","TWDB:2334202","33.488889","-101.795834","NAD83","Interpolated From Topo Map","+/- 1 Second","3162","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2334202&Type=GWDB"
"TWDB","2334502","Texas Water Development Board","TWDB:2334502","33.421389","-101.803612","NAD83","Interpolated From Topo Map","+/- 1 Second","3176","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2334502&Type=GWDB"
"TWDB","2334801","Texas Water Development Board","TWDB:2334801","33.399167","-101.810834","NAD83","Interpolated From Topo Map","+/- 1 Second","3176","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2334801&Type=GWDB"
"TWDB","2335101","Texas Water Development Board","TWDB:2335101","33.475833","-101.728889","NAD83","Interpolated From Topo Map","+/- 1 Second","3137","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2335101&Type=GWDB"
"TWDB","2335707","Texas Water Development Board","TWDB:2335707","33.399722","-101.723333","NAD83","Interpolated From Topo Map","+/- 1 Second","3126","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2335707&Type=GWDB"
"TWDB","2318704","Texas Water Development Board","2318704","33.636111","-101.869722","NAD83","Interpolated From Topo Map","+/- 1 Second","3233","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2318704&Type=GWDB"
"TWDB","2319818","Texas Water Development Board","2319818","33.6472722","-101.6668889","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3174","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2319818&Type=GWDB"
"TWDB","2312402","Texas Water Development Board","2312402","33.825278","-101.594722","NAD83","Interpolated From Topo Map","+/- 1 Second","3241","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2312402&Type=GWDB"
"TWDB","2311401","Texas Water Development Board","2311401","33.810834","-101.726111","NAD83","Interpolated From Topo Map","+/- 1 Second","3295","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2311401&Type=GWDB"
"TWDB","2333401","Texas Water Development Board","2333401","33.4275","-101.996667","NAD83","Interpolated From Topo Map","+/- 1 Second","3293","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2333401&Type=GWDB"
"TWDB","2432203","Texas Water Development Board","2432203","33.621111","-102.072222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3337","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2432203&Type=GWDB"
"TWDB","2319707","Texas Water Development Board","2319707","33.6652778","-101.7383333","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3204","1","Feet","NAVD88","Global Positioning System-GPS","10M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other",""
"TWDB","2310902","Texas Water Development Board","2310902","33.751945","-101.789722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","3310","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","303","Lubbock County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2310902&Type=GWDB"
