"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"KSGS","390951101252201","Kansas Geological Survey","10S 37W 23CDD 01","39.163937","-101.422756","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3359","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","262","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","181","Sherman County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=390951101252201"
"KSGS","395455099481101","Kansas Geological Survey","01S 22W 33DCC 01","39.91473","-99.80338","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2371","1","Feet","NAVD88","Interpolated from topographic map.","+/- 10 ft","144","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","137","Norton County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395455099481101"
"KSGS","393757101000101","Kansas Geological Survey","05S 33W 10DAA 01","39.632598","-101.001367","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3072","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","220","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","153","Rawlins County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=393757101000101"
"KSGS","392952100270001","Kansas Geological Survey","06S 28W 28CDA 01","39.49828","-100.452","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2672","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","148","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","179","Sheridan County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=392952100270001"
"KSGS","395120101562401","Kansas Geological Survey","02S 41W 29AAC 01","39.854405","-101.941372","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3683","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","285","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","023","Cheyenne County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395120101562401"
"KSGS","383132100543101","Kansas Geological Survey","09S 33W 33BBB 01","39.23452","-101.0185","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3182","1","Feet","NAVD88","Level or other surveyed method.","+/- 1 ft","286","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=383132100543101"
"KSGS","392106101401201","Kansas Geological Survey","08S 39W 15CCC 02","39.351819","-101.669954","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3643","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","181","Sherman County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=392106101401201"
"KSGS","395022099515001","Kansas Geological Survey","02S 23W 36BAC 01","39.839186","-99.865069","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2234","1","Feet","NAVD88","Interpolated from topographic map.","+/- 10 ft","70","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","137","Norton County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395022099515001"
"KSGS","395619101375202","Kansas Geological Survey","01S 38W 30CAB 01","39.937678","-101.630913","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","+ or - 1 sec.","3097","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+ or - 10 ft","29","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","023","Cheyenne County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","https://geohydro.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395619101375202"
"KSGS","391006100345201","Kansas Geological Survey","10S 29W 20CAA 01","39.16929","-100.583564","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2820","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","135","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","179","Sheridan County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391006100345201"
"KSGS","393144101084301","Kansas Geological Survey","06S 34W 17CBC 01","39.531261","-101.147436","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3261","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","264","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=393144101084301"
"KSGS","392414100541201","Kansas Geological Survey","07S 32W 33BCB 01","39.405104","-100.906429","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3082","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","270","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=392414100541201"
"KSGS","391622101311101","Kansas Geological Survey","09S 38W 13BCC 01","39.2728","-101.52134","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3510","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","166","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","181","Sherman County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391622101311101"
"KSGS","391339100151102","Kansas Geological Survey","09S 26W 32BDC 01","39.226409","-100.252431","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","+ or - 1 sec.","2663","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+ or - 10 ft","160","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","179","Sheridan County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","https://geohydro.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391339100151102"
"KSGS","391516101144801","Kansas Geological Survey","09S 35W 20DCA 01","39.25433","-101.24667","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","3302.76","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","187","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391516101144801"
"KSGS","394619101281101","Kansas Geological Survey","03S 37W 21DDD 01","39.771716","-101.466742","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3422","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","320","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","023","Cheyenne County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=394619101281101"
"KSGS","391505101433101","Kansas Geological Survey","09S 39W 19CCC 02","39.251417","-101.725416","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3696","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 10 ft","295","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","181","Sherman County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://geohydro.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391505101433101"
"KSGS","393429101550401","Kansas Geological Survey","05S 41W 34CBB 01","39.575515","-101.919477","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3730","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","280","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","023","Cheyenne County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://geohydro.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=393429101550401"
"KSGS","395832099425401","Kansas Geological Survey","01S 21W 08CCD 01","39.975588","-99.715661","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2360","1","Feet","NGVD29","Interpolated from topographic map.","+/- 5 ft","182","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","137","Norton County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395832099425401"
"KSGS","392249100413701","Kansas Geological Survey","08S 30W 05CDD 01","39.379865","-100.695243","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2972","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","276","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","179","Sheridan County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://geohydro.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=392249100413701"
"KSGS","394538101071601","Kansas Geological Survey","03S 34W 27CAD 01","39.760577","-101.121195","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2916","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","34","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","153","Rawlins County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=394538101071601"
"KSGS","390703100263602","Kansas Geological Survey","11S 28W 08AAA 02","39.118134","-100.44297","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2798","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","176","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","063","Gove County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=390703100263602"
"KSGS","392010100553701","Kansas Geological Survey","08S 32W 30AAA 01","39.336207","-100.926908","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3117","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","200","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","0","No","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=392010100553701"
"KSGS","391450100083601","Kansas Geological Survey","09S 25W 29BBB 01","39.247815","-100.141609","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2633","1","Feet","NAVD88","Interpolated from topographic map.","+/- 10 ft","187","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","065","Graham County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391450100083601"
"KSGS","391706100402901","Kansas Geological Survey","09S 30W 09CAA 01","39.285112","-100.674861","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2932","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","210","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","179","Sheridan County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391706100402901"
"KSGS","395445099240501","Kansas Geological Survey","02S 18W 06BBC 01","39.91315","-99.402227","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2218","1","Feet","NAVD88","Interpolated from topographic map.","+/- 10 ft","123","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","147","Phillips County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395445099240501"
"KSGS","394846100314902","Kansas Geological Survey","03S 29W 12BBB 01","39.813433","-100.529725","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","2553","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","61","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","039","Decatur County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=394846100314902"
"KSGS","392855099393101","Kansas Geological Survey","06S 21W 33DDD 01","39.481417","-99.65951","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2202","1","Feet","NAVD88","Interpolated from topographic map.","+/- 10 ft","60","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","065","Graham County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=392855099393101"
"KSGS","395004099381401","Kansas Geological Survey","02S 21W 36CAA 01","39.834848","-99.638518","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2311","1","Feet","NAVD88","Interpolated from topographic map.","+/- 10 ft","207","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","137","Norton County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395004099381401"
"KSGS","391921100444601","Kansas Geological Survey","08S 31W 26DCD 01","39.321911","-100.746012","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","+ or - 1 sec.","2961","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+ or - 10 ft","185","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","https://geohydro.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391921100444601"
"KSGS","395404099562901","Kansas Geological Survey","02S 23W 05DCA 01","39.902788","-99.933253","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","Accurate to + or - 1 sec.","2443","1","Feet","NAVD88","Interpolated from Digital Elevation Model.","+/- 5 ft","155","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","137","Norton County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=395404099562901"
"KSGS","391849100543201","Kansas Geological Survey","08S 32W 32DAA 01","39.314338","-100.910079","NAD83","Mapping grade GPS unit (handheld accuracy range 12 to 40ft)","Accurate to + or - 1 sec.","3082","1","Feet","NGVD29","Interpolated from topographic map.","+/- 10 ft","166","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","20","Kansas","193","Thomas County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","Kansas Cooperative Water Level Network","1","Yes","1","Yes","3","Known Changes","1","Surveillance","2","Other","http://hercules.kgs.ku.edu/geohydro/wizard/wizardwelldetail.cfm?usgs_id=391849100543201"
