"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","Link"
"TWDB","2756202","Texas Water Development Board","TWDB:2756202","32.226389","-102.049167","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2793","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2756202&Type=GWDB"
"TWDB","2842501","Texas Water Development Board","TWDB:2842501","32.2975","-101.82","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2687","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2842501&Type=GWDB"
"TWDB","2841906","Texas Water Development Board","2841906","32.257778","-101.915278","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2813","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2841906&Type=GWDB"
"TWDB","2849801","Texas Water Development Board","TWDB:2849801","32.143056","-101.950278","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2727","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2849801&Type=GWDB"
"TWDB","2851701","Texas Water Development Board","TWDB:2851701","32.127778","-101.740556","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2619","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2851701&Type=GWDB"
"TWDB","2858103","Texas Water Development Board","TWDB:2858103","32.094445","-101.871111","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2678","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2858103&Type=GWDB"
"TWDB","2834601","Texas Water Development Board","2834601","32.418333","-101.771389","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2634","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2834601&Type=GWDB"
"TWDB","2857101","Texas Water Development Board","2857101","32.093056","-101.972222","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2766","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2857101&Type=GWDB"
"TWDB","2748504","Texas Water Development Board","2748504","32.321667","-102.043611","NAD83","Interpolated From Topo Map","+/- 1 Second","2841","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","0","No","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2748504&Type=GWDB"
"TWDB","2739614","Texas Water Development Board","2739614","32.434167","-102.148056","NAD83","Interpolated From Topo Map","+/- 1 Second","2890","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2739614&Type=GWDB"
"TWDB","2739613","Texas Water Development Board","2739613","32.436667","-102.148889","NAD83","Interpolated From Topo Map","+/- 1 Second","2890","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2739613&Type=GWDB"
"TWDB","2739611","Texas Water Development Board","2739611","32.429444","-102.146667","NAD83","Interpolated From Topo Map","+/- 1 Second","2897","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2739611&Type=GWDB"
"TWDB","2739606","Texas Water Development Board","2739606","32.420833","-102.144445","NAD83","Interpolated From Topo Map","+/- 1 Second","2893","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2739606&Type=GWDB"
"TWDB","2834201","Texas Water Development Board","2834201","32.470833","-101.806667","NAD83","Interpolated From Topo Map","+/- 1 Second","2716","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2834201&Type=GWDB"
"TWDB","2850815","Texas Water Development Board","2850815","32.138056","-101.809445","NAD83","Interpolated From Topo Map","+/- 1 Second","2699","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2850815&Type=GWDB"
"TWDB","2850814","Texas Water Development Board","2850814","32.1391667","-101.8052778","NAD83","Interpolated From Topo Map","+/- 1 Second","2692","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2850814&Type=GWDB"
"TWDB","2849402","Texas Water Development Board","2849402","32.176389","-101.961389","NAD83","Interpolated From Topo Map","+/- 1 Second","2774","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2849402&Type=GWDB"
"TWDB","2842706","Texas Water Development Board","2842706","32.269167","-101.854445","NAD83","Interpolated From Topo Map","+/- 1 Second","2806","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (121OGLL)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2842706&Type=GWDB"
"TWDB","2739201","Texas Water Development Board","2739201","32.498334","-102.173055","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2894","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2739201&Type=GWDB"
"TWDB","2833202","Texas Water Development Board","2833202","32.487778","-101.934167","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2730","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2833202&Type=GWDB"
"TWDB","2825901","Texas Water Development Board","2825901","32.512223","-101.893889","NAD83","Interpolated From Topo Map","+/- 1 Second","2775","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2825901&Type=GWDB"
"TWDB","2858304","Texas Water Development Board","Stanton SE Quad","32.093056","-101.758056","NAD83","GPS","+/- 0.5 Seconds","2669","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2858304&Type=GWDB"
"TWDB","2842705","Texas Water Development Board","Lenorah East Quad","32.288889","-101.855278","NAD83","GPS","+/- 0.5 Seconds","2817","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2842705&Type=GWDB"
"TWDB","2835201","Texas Water Development Board","Knott Quad (north)","32.486389","-101.696945","NAD83","GPS","+/- 1 Second","2788","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2835201&Type=GWDB"
"TWDB","2833802","Texas Water Development Board","Flower Grove Quad","32.389167","-101.930833","NAD83","GPS","+/- 0.5 Seconds","2782","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2833802&Type=GWDB"
"TWDB","2825801","Texas Water Development Board","Tenmile Quad","32.502778","-101.939445","NAD83","GPS","+/- 0.5 Seconds","2788","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2825801&Type=GWDB"
"TWDB","2841205","Texas Water Development Board","2841205","32.363334","-101.949722","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2848","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2841205&Type=GWDB"
"TWDB","2833901","Texas Water Development Board","2833901","32.406667","-101.891945","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2679","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2833901&Type=GWDB"
"TWDB","2833305","Texas Water Development Board","2833305","32.4725","-101.877222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2715","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2833305&Type=GWDB"
"TWDB","2842701","Texas Water Development Board","2842701","32.250556","-101.859167","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2810","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2842701&Type=GWDB"
"TWDB","2842602","Texas Water Development Board","2842602","32.314167","-101.772222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2574","1","Feet","NAVD88","Digital Elevation Model -DEM","3M","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2842602&Type=GWDB"
"TWDB","2849103","Texas Water Development Board","2849103","32.231111","-101.997222","NAD83","Global Positioning System - GPS","+/- 0.5 Seconds - GPS","2783","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2849103&Type=GWDB"
"TWDB","2748501","Texas Water Development Board","Flynt Ranch Quad","32.321111","-102.061945","NAD83","GPS","+/- 1 Second","2842","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2748501&Type=GWDB"
"TWDB","2740601","Texas Water Development Board","Wolcott Ranch Quad","32.446389","-102.035556","NAD83","GPS","+/- 1 Second","2888","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2740601&Type=GWDB"
"TWDB","2739903","Texas Water Development Board","City of Midland Recorder","32.386666","-102.147777","NAD83","GPS","+/- 0.5 Seconds - GPS","2900","1","Feet","NAVD88","Digital Elevation Model -DEM","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2739903&Type=GWDB"
"TWDB","2827704","Texas Water Development Board","Ackerly Quad","32.515278","-101.714723","NAD83","GPS","+/- 1 Second","2747","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2827704&Type=GWDB"
"TWDB","2827703","Texas Water Development Board","2827703","32.514723","-101.740834","NAD83","Interpolated from Highway or large-scale maps or with only fair location sketches","+/- 5 Seconds","2788","1","Feet","NAVD88","Interpolated From Topo Map","Unknown","1","Feet","N100HGHPLN","High Plains aquifer","US","United States of America","48","Texas","317","Martin County","Ogallala Formation (Ogallala)","WELL","UNCONFINED","0","No","0","No","TWDB GWDB","1","Yes","1","Yes","1","Background","1","Surveillance","2","Other","https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2827703&Type=GWDB"
