AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NAVD88,Comment,Observation Method,Data Provided by,
KSGS,382419100452801,2014-01-08T13:18:49-06:00,,,Feet,74.19,ft,0.01,74.19,2902,,Steel-tape measurement,DWR
KSGS,382419100452801,2015-01-05T09:45:53-06:00,,,Feet,74.19,ft,0.01,74.19,2902,,Steel-tape measurement,DWR
KSGS,382419100452801,2016-01-07T09:52:28-06:00,,,Feet,71.07,ft,0.01,71.07,2905,,Steel-tape measurement,DWR
KSGS,382419100452801,2017-01-09T11:59:01-06:00,,,Feet,72.80,ft,0.01,72.80,2903,,Steel-tape measurement,DWR
KSGS,382419100452801,2018-01-02T11:24:00-06:00,,,Feet,70.74,ft,0.01,70.74,2905,,Steel-tape measurement,DWR
KSGS,382419100452801,2019-01-02T11:32:00-06:00,,,Feet,69.63,ft,0.01,69.63,2906,,Steel-tape measurement,DWR
KSGS,382419100452801,2020-01-06T09:27:00-06:00,,,Feet,67.63,ft,0.01,67.63,2908,,Steel-tape measurement,DWR
KSGS,382419100452801,2021-01-05T08:49:00-06:00,,,Feet,66.42,ft,0.01,66.42,2910,,Steel-tape measurement,DWR
KSGS,382419100452801,2022-01-04T09:15:00-06:00,,,Feet,66.06,ft,0.01,66.06,2910,,Steel-tape measurement,DWR
KSGS,383152101395101,2015-02-12T00:00:00-06:00,,,Feet,127.99,ft,Unknown,127.99,3437,,Steel-tape measurement,KGS
KSGS,383152101395101,2016-01-03T16:28:35-06:00,,,Feet,128.34,ft,0.01,128.34,3437,,Steel-tape measurement,KGS
KSGS,383152101395101,2017-01-04T12:53:38-06:00,,,Feet,127.18,ft,0.01,127.18,3438,,Steel-tape measurement,KGS
KSGS,383152101395101,2017-02-20T00:00:00-06:00,,,Feet,128.44,ft,0.01,128.44,3437,,Steel-tape measurement,KGS
KSGS,383152101395101,2018-01-03T14:16:00-06:00,,,Feet,128.48,ft,0.01,128.48,3437,,Steel-tape measurement,KGS
KSGS,383152101395101,2019-01-04T08:05:00-06:00,,,Feet,128.72,ft,0.01,128.72,3436,,Steel-tape measurement,KGS
KSGS,383152101395101,2020-01-03T14:03:00-06:00,,,Feet,128.88,ft,0.01,128.88,3436,,Steel-tape measurement,KGS
KSGS,383152101395101,2021-01-05T15:45:00-06:00,,,Feet,127.74,ft,0.01,127.74,3437,,Steel-tape measurement,KGS
KSGS,383152101395101,2022-01-04T16:15:00-06:00,,,Feet,129.12,ft,0.01,129.12,3436,,Steel-tape measurement,KGS
KSGS,381716100540601,1993-02-03T00:00:00-06:00,,,Feet,111.48,ft,Unknown,111.48,2806,,Steel-tape measurement,Unknown
KSGS,381716100540601,1994-01-05T00:00:00-06:00,,,Feet,108.86,ft,Unknown,108.86,2808,,Steel-tape measurement,Unknown
KSGS,381716100540601,1995-01-10T00:00:00-06:00,,,Feet,109.70,ft,Unknown,109.70,2807,,Steel-tape measurement,Unknown
KSGS,381716100540601,1996-01-09T00:00:00-06:00,,,Feet,112.70,ft,Unknown,112.70,2804,,Steel-tape measurement,Unknown
KSGS,381716100540601,1997-01-06T00:00:00-06:00,,,Feet,109.74,ft,0.01,109.74,2807,,Steel-tape measurement,DWR
KSGS,381716100540601,1998-01-06T14:14:53-06:00,,,Feet,108.56,ft,0.01,108.56,2808,,Steel-tape measurement,DWR
KSGS,381716100540601,1999-01-05T16:05:05-06:00,,,Feet,108.17,ft,0.01,108.17,2809,,Steel-tape measurement,DWR
KSGS,381716100540601,2000-01-07T00:35:05-06:00,,,Feet,109.80,ft,0.01,109.80,2807,,Steel-tape measurement,DWR
KSGS,381716100540601,2001-01-09T15:59:18-06:00,,,Feet,111.86,ft,0.01,111.86,2805,,Steel-tape measurement,DWR
KSGS,381716100540601,2002-01-14T15:57:03-06:00,,,Feet,111.97,ft,0.01,111.97,2805,,Steel-tape measurement,DWR
KSGS,381716100540601,2003-01-07T14:59:03-06:00,,,Feet,116.29,ft,0.01,116.29,2801,,Steel-tape measurement,DWR
KSGS,381716100540601,2004-01-05T12:50:12-06:00,,,Feet,119.07,ft,0.01,119.07,2798,,Steel-tape measurement,DWR
KSGS,381716100540601,2005-01-04T15:29:35-06:00,,,Feet,120.61,ft,0.01,120.61,2796,,Steel-tape measurement,DWR
KSGS,381716100540601,2006-01-05T13:42:01-06:00,,,Feet,121.67,ft,0.01,121.67,2795,,Steel-tape measurement,DWR
KSGS,381716100540601,2007-01-10T00:00:00-06:00,,,Feet,122.10,ft,0.01,122.10,2795,,Steel-tape measurement,DWR
KSGS,381716100540601,2009-01-05T10:41:51-06:00,,,Feet,124.86,ft,0.01,124.86,2792,,Steel-tape measurement,DWR
KSGS,381716100540601,2010-01-15T08:10:09-06:00,,,Feet,123.66,ft,0.01,123.66,2793,,Steel-tape measurement,DWR
KSGS,381716100540601,2011-01-06T08:27:43-06:00,,,Feet,132.72,ft,0.01,132.72,2784,,Steel-tape measurement,DWR
KSGS,381716100540601,2011-02-23T00:00:00-06:00,,,Feet,124.50,ft,Unknown,124.50,2793,,Steel-tape measurement,KGS
KSGS,381716100540601,2012-01-06T09:05:24-06:00,,,Feet,137.23,ft,0.01,137.23,2780,,Steel-tape measurement,DWR
KSGS,381716100540601,2012-02-22T00:00:00-06:00,,,Feet,125.80,ft,Unknown,125.80,2791,,Steel-tape measurement,KGS
KSGS,381716100540601,2013-01-08T14:07:37-06:00,,,Feet,129.48,ft,0.01,129.48,2788,,Steel-tape measurement,DWR
KSGS,381716100540601,2014-01-09T09:03:08-06:00,,,Feet,132.28,ft,0.01,132.28,2785,,Steel-tape measurement,DWR
KSGS,381716100540601,2015-01-06T09:05:04-06:00,,,Feet,134.04,ft,0.01,134.04,2783,,Steel-tape measurement,DWR
KSGS,381716100540601,2016-01-08T14:06:07-06:00,,,Feet,133.46,ft,0.01,133.46,2784,,Steel-tape measurement,DWR
KSGS,381716100540601,2017-01-09T10:57:37-06:00,,,Feet,134.41,ft,0.01,134.41,2783,,Steel-tape measurement,DWR
KSGS,381716100540601,2018-01-02T09:50:00-06:00,,,Feet,134.71,ft,0.01,134.71,2782,,Steel-tape measurement,DWR
KSGS,381716100540601,2019-01-02T09:53:00-06:00,,,Feet,134.69,ft,0.01,134.69,2782,,Steel-tape measurement,DWR
KSGS,381716100540601,2020-01-06T17:41:00-06:00,,,Feet,134.84,ft,0.01,134.84,2782,,Steel-tape measurement,DWR
KSGS,381716100540601,2021-01-05T14:35:00-06:00,,,Feet,137.38,ft,0.01,137.38,2780,,Steel-tape measurement,DWR
KSGS,381716100540601,2022-01-03T17:40:00-06:00,,,Feet,138.03,ft,0.01,138.03,2779,,Steel-tape measurement,DWR
KSGS,384033101544101,2010-01-04T09:07:41-06:00,,,Feet,231.04,ft,0.01,231.04,3543,,Steel-tape measurement,KGS
KSGS,384033101544101,2011-01-05T13:21:54-06:00,,,Feet,231.61,ft,0.01,231.61,3542,,Steel-tape measurement,KGS
KSGS,384033101544101,2012-01-05T09:28:08-06:00,,,Feet,233.92,ft,0.01,233.92,3540,,Steel-tape measurement,KGS
KSGS,384033101544101,2013-01-04T14:01:31-06:00,,,Feet,237.09,ft,0.01,237.09,3537,,Steel-tape measurement,KGS
KSGS,384033101544101,2014-01-04T10:41:13-06:00,,,Feet,238.63,ft,0.01,238.63,3535,,Steel-tape measurement,KGS
KSGS,384033101544101,2015-01-04T11:56:25-06:00,,,Feet,240.82,ft,0.01,240.82,3533,,Steel-tape measurement,KGS
KSGS,384033101544101,2016-01-03T11:36:25-06:00,,,Feet,241.87,ft,0.01,241.87,3532,,Steel-tape measurement,KGS
KSGS,384033101544101,2017-01-04T13:07:28-06:00,,,Feet,242.62,ft,0.01,242.62,3531,,Steel-tape measurement,KGS
KSGS,384033101544101,2018-01-03T16:29:00-06:00,,,Feet,241.90,ft,0.01,241.90,3532,,Steel-tape measurement,KGS
KSGS,384033101544101,2019-01-03T16:37:00-06:00,,,Feet,242.85,ft,0.01,242.85,3531,,Steel-tape measurement,KGS
KSGS,384033101544101,2020-01-03T19:20:00-06:00,,,Feet,242.66,ft,0.01,242.66,3531,,Steel-tape measurement,KGS
KSGS,384033101544101,2021-01-05T13:04:00-06:00,,,Feet,242.81,ft,0.01,242.81,3531,,Steel-tape measurement,KGS
KSGS,384033101544101,2022-01-04T13:52:00-06:00,,,Feet,243.55,ft,0.01,243.55,3530,,Steel-tape measurement,KGS
KSGS,385314102024202,2006-01-06T11:25:59-06:00,,,Feet,214.06,ft,0.01,214.06,3679,,Steel-tape measurement,KGS
KSGS,385314102024202,2007-02-26T10:43:25-06:00,,,Feet,215.74,ft,0.01,215.74,3677,,Steel-tape measurement,KGS
KSGS,385314102024202,2008-01-05T11:23:34-06:00,,,Feet,218.40,ft,0.01,218.40,3675,,Steel-tape measurement,KGS
KSGS,385314102024202,2009-01-05T16:50:31-06:00,,,Feet,220.81,ft,0.01,220.81,3672,,Steel-tape measurement,KGS
KSGS,385314102024202,2010-01-03T16:28:21-06:00,,,Feet,222.03,ft,0.01,222.03,3671,,Steel-tape measurement,KGS
KSGS,385314102024202,2011-01-05T11:06:00-06:00,,,Feet,224.87,ft,0.01,224.87,3668,,Steel-tape measurement,KGS
KSGS,385314102024202,2012-01-04T15:20:51-06:00,,,Feet,228.70,ft,0.01,228.70,3664,,Steel-tape measurement,KGS
KSGS,385314102024202,2012-01-05T08:28:25-06:00,,,Feet,228.66,ft,0.01,228.66,3664,,Steel-tape measurement,KGS
KSGS,385314102024202,2013-01-04T10:14:37-06:00,,,Feet,233.16,ft,0.01,233.16,3660,,Steel-tape measurement,KGS
KSGS,385314102024202,2014-01-04T08:13:11-06:00,,,Feet,235.96,ft,0.01,235.96,3657,,Steel-tape measurement,KGS
KSGS,385314102024202,2015-01-04T08:41:40-06:00,,,Feet,238.98,ft,0.01,238.98,3654,,Steel-tape measurement,KGS
KSGS,385314102024202,2016-01-03T09:18:35-06:00,,,Feet,239.82,ft,0.01,239.82,3653,,Steel-tape measurement,KGS
KSGS,385314102024202,2017-01-04T11:15:05-06:00,,,Feet,241.10,ft,0.01,241.10,3652,,Steel-tape measurement,KGS
KSGS,385314102024202,2018-01-03T14:28:00-06:00,,,Feet,241.00,ft,0.01,241.00,3652,,Steel-tape measurement,KGS
KSGS,385314102024202,2019-01-03T16:42:00-06:00,,,Feet,240.88,ft,0.01,240.88,3652,,Steel-tape measurement,KGS
KSGS,385314102024202,2020-01-03T15:45:00-06:00,,,Feet,240.95,ft,0.01,240.95,3652,,Steel-tape measurement,KGS
KSGS,385314102024202,2021-01-05T11:04:00-06:00,,,Feet,243.68,ft,0.01,243.68,3649,,Steel-tape measurement,KGS
KSGS,385314102024202,2022-01-04T11:36:00-06:00,,,Feet,245.85,ft,0.01,245.85,3647,,Steel-tape measurement,KGS
KSGS,383551101255002,1994-01-03T00:00:00-06:00,,,Feet,140.40,ft,Unknown,140.40,3234,,Steel-tape measurement,Unknown
KSGS,383551101255002,1996-01-08T00:00:00-06:00,,,Feet,141.39,ft,Unknown,141.39,3233,,Steel-tape measurement,Unknown
KSGS,383551101255002,1997-01-06T00:00:00-06:00,,,Feet,142.65,ft,0.01,142.65,3231,,Steel-tape measurement,DWR
KSGS,383551101255002,1998-01-05T15:23:17-06:00,,,Feet,142.86,ft,0.01,142.86,3231,,Steel-tape measurement,DWR
KSGS,383551101255002,1999-01-04T13:42:51-06:00,,,Feet,143.47,ft,0.01,143.47,3231,,Steel-tape measurement,DWR
KSGS,383551101255002,2000-01-03T00:00:00-06:00,,,Feet,144.08,ft,0.01,144.08,3230,,Steel-tape measurement,DWR
KSGS,383551101255002,2001-01-03T10:42:03-06:00,,,Feet,145.69,ft,0.01,145.69,3228,,Steel-tape measurement,DWR
KSGS,383551101255002,2002-01-02T13:28:28-06:00,,,Feet,146.20,ft,0.01,146.20,3228,,Steel-tape measurement,DWR
KSGS,383551101255002,2002-12-26T13:35:40-06:00,,,Feet,148.70,ft,0.01,148.70,3225,,Steel-tape measurement,DWR
KSGS,383551101255002,2004-01-02T12:38:31-06:00,,,Feet,148.84,ft,0.01,148.84,3225,,Steel-tape measurement,DWR
KSGS,383551101255002,2005-01-10T11:32:45-06:00,,,Feet,149.48,ft,0.01,149.48,3225,,Steel-tape measurement,KGS
KSGS,383551101255002,2006-01-06T14:18:07-06:00,,,Feet,149.63,ft,0.01,149.63,3224,,Steel-tape measurement,KGS
KSGS,383551101255002,2007-02-27T11:41:19-06:00,,,Feet,150.42,ft,0.01,150.42,3224,,Steel-tape measurement,KGS
KSGS,383551101255002,2008-01-06T11:11:58-06:00,,,Feet,151.04,ft,0.01,151.04,3223,,Steel-tape measurement,KGS
KSGS,383551101255002,2009-01-06T10:18:03-06:00,,,Feet,151.80,ft,0.01,151.80,3222,,Steel-tape measurement,KGS
KSGS,383551101255002,2010-01-04T09:30:51-06:00,,,Feet,152.18,ft,0.01,152.18,3222,,Steel-tape measurement,KGS
KSGS,383551101255002,2011-01-05T08:55:03-06:00,,,Feet,153.27,ft,0.01,153.27,3221,,Steel-tape measurement,KGS
KSGS,383551101255002,2012-01-05T10:09:03-06:00,,,Feet,154.14,ft,0.01,154.14,3220,,Steel-tape measurement,KGS
KSGS,383551101255002,2012-01-05T12:50:14-06:00,,,Feet,154.00,ft,0.01,154.00,3220,,Steel-tape measurement,KGS
KSGS,383551101255002,2013-01-04T15:57:24-06:00,,,Feet,155.30,ft,0.01,155.30,3219,,Steel-tape measurement,KGS
KSGS,383551101255002,2014-01-04T13:46:02-06:00,,,Feet,156.46,ft,0.01,156.46,3218,,Steel-tape measurement,KGS
KSGS,383551101255002,2015-01-04T11:10:40-06:00,,,Feet,157.40,ft,0.01,157.40,3217,,Steel-tape measurement,KGS
KSGS,383551101255002,2016-01-03T14:36:19-06:00,,,Feet,157.49,ft,0.01,157.49,3217,,Steel-tape measurement,KGS
KSGS,383551101255002,2017-01-04T16:43:20-06:00,,,Feet,157.69,ft,0.01,157.69,3216,,Steel-tape measurement,KGS
KSGS,383551101255002,2018-01-03T17:54:00-06:00,,,Feet,158.19,ft,0.01,158.19,3216,,Steel-tape measurement,KGS
KSGS,383551101255002,2019-01-04T08:00:00-06:00,,,Feet,157.89,ft,0.01,157.89,3216,,Steel-tape measurement,KGS
KSGS,383551101255002,2020-01-03T16:22:00-06:00,,,Feet,158.29,ft,0.01,158.29,3216,,Steel-tape measurement,KGS
KSGS,383551101255002,2021-01-05T17:36:00-06:00,,,Feet,158.31,ft,0.01,158.31,3216,,Steel-tape measurement,KGS
KSGS,383551101255002,2022-01-04T17:37:00-06:00,,,Feet,158.41,ft,0.01,158.41,3216,,Steel-tape measurement,KGS
KSGS,382520100293501,2010-01-14T00:00:00-06:00,,,Feet,13.06,ft,0.01,13.06,2716,,Steel-tape measurement,DWR
KSGS,382520100293501,2011-01-03T09:41:18-06:00,,,Feet,17.78,ft,0.01,17.78,2711,,Steel-tape measurement,DWR
KSGS,382520100293501,2012-01-05T08:31:22-06:00,,,Feet,15.10,ft,0.01,15.10,2714,,Steel-tape measurement,DWR
KSGS,382520100293501,2013-01-09T10:23:51-06:00,,,Feet,15.96,ft,0.01,15.96,2713,,Steel-tape measurement,DWR
KSGS,382520100293501,2014-01-08T08:03:25-06:00,,,Feet,17.33,ft,0.01,17.33,2712,,Steel-tape measurement,DWR
KSGS,382520100293501,2015-01-12T14:08:01-06:00,,,Feet,15.72,ft,0.01,15.72,2713,,Steel-tape measurement,DWR
KSGS,382520100293501,2016-01-11T12:03:57-06:00,,,Feet,14.07,ft,0.01,14.07,2715,,Steel-tape measurement,DWR
KSGS,382520100293501,2017-01-05T18:00:44-06:00,,,Feet,15.78,ft,0.01,15.78,2713,,Steel-tape measurement,DWR
KSGS,382520100293501,2018-01-02T13:22:00-06:00,,,Feet,15.68,ft,0.01,15.68,2713,,Steel-tape measurement,DWR
KSGS,382520100293501,2019-01-30T10:04:00-06:00,,,Feet,15.98,ft,0.01,15.98,2713,,Steel-tape measurement,DWR
KSGS,382520100293501,2020-01-06T10:03:00-06:00,,,Feet,13.10,ft,0.01,13.10,2716,,Steel-tape measurement,DWR
KSGS,382520100293501,2021-01-08T10:43:00-06:00,,,Feet,14.27,ft,0.01,14.27,2715,,Steel-tape measurement,DWR
KSGS,382520100293501,2022-01-05T11:09:00-06:00,,,Feet,13.31,ft,0.01,13.31,2716,,Steel-tape measurement,DWR
KSGS,383458101460201,1993-02-03T00:00:00-06:00,,,Feet,186.06,ft,Unknown,186.06,3477,,Steel-tape measurement,Unknown
KSGS,383458101460201,1994-01-03T00:00:00-06:00,,,Feet,185.59,ft,Unknown,185.59,3477,,Steel-tape measurement,Unknown
KSGS,383458101460201,1995-01-09T00:00:00-06:00,,,Feet,189.50,ft,Unknown,189.50,3474,,Steel-tape measurement,Unknown
KSGS,383458101460201,1996-01-09T00:00:00-06:00,,,Feet,195.27,ft,Unknown,195.27,3468,,Steel-tape measurement,Unknown
KSGS,383458101460201,1997-01-07T00:00:00-06:00,,,Feet,199.55,ft,0.01,199.55,3463,,Steel-tape measurement,DWR
KSGS,383458101460201,1998-01-07T17:15:23-06:00,,,Feet,199.20,ft,0.01,199.20,3464,,Steel-tape measurement,DWR
KSGS,383458101460201,1999-01-05T14:27:16-06:00,,,Feet,195.83,ft,0.01,195.83,3467,,Steel-tape measurement,DWR
KSGS,383458101460201,2000-01-06T13:03:56-06:00,,,Feet,188.25,ft,0.01,188.25,3475,,Steel-tape measurement,DWR
KSGS,383458101460201,2001-01-02T15:48:45-06:00,,,Feet,189.70,ft,0.01,189.70,3473,,Steel-tape measurement,DWR
KSGS,383458101460201,2002-01-09T09:28:40-06:00,,,Feet,189.83,ft,0.01,189.83,3473,,Steel-tape measurement,DWR
KSGS,383458101460201,2003-01-14T12:59:08-06:00,,,Feet,190.39,ft,0.01,190.39,3473,,Steel-tape measurement,DWR
KSGS,383458101460201,2004-01-08T15:43:16-06:00,,,Feet,194.25,ft,0.01,194.25,3469,,Steel-tape measurement,DWR
KSGS,383458101460201,2005-01-09T16:35:07-06:00,,,Feet,190.85,ft,0.01,190.85,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2006-01-06T14:56:52-06:00,,,Feet,190.89,ft,0.01,190.89,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2007-02-26T14:22:09-06:00,,,Feet,191.13,ft,0.01,191.13,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2008-01-06T09:36:52-06:00,,,Feet,190.45,ft,0.01,190.45,3473,,Steel-tape measurement,KGS
KSGS,383458101460201,2009-01-06T10:25:29-06:00,,,Feet,190.97,ft,0.01,190.97,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2010-01-04T10:47:45-06:00,,,Feet,189.68,ft,0.01,189.68,3473,,Steel-tape measurement,KGS
KSGS,383458101460201,2011-01-05T14:16:40-06:00,,,Feet,189.98,ft,0.01,189.98,3473,,Steel-tape measurement,KGS
KSGS,383458101460201,2012-01-05T11:19:52-06:00,,,Feet,190.51,ft,0.01,190.51,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2013-01-04T14:58:35-06:00,,,Feet,191.45,ft,0.01,191.45,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2014-01-04T12:23:06-06:00,,,Feet,191.76,ft,0.01,191.76,3471,,Steel-tape measurement,KGS
KSGS,383458101460201,2015-01-04T09:06:29-06:00,,,Feet,192.08,ft,0.01,192.08,3471,,Steel-tape measurement,KGS
KSGS,383458101460201,2016-01-03T13:33:24-06:00,,,Feet,192.11,ft,0.01,192.11,3471,,Steel-tape measurement,KGS
KSGS,383458101460201,2017-01-04T13:40:48-06:00,,,Feet,191.87,ft,0.01,191.87,3471,,Steel-tape measurement,KGS
KSGS,383458101460201,2018-01-03T17:32:00-06:00,,,Feet,191.79,ft,0.01,191.79,3471,,Steel-tape measurement,KGS
KSGS,383458101460201,2019-01-03T15:56:00-06:00,,,Feet,191.04,ft,0.01,191.04,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2020-01-03T14:47:00-06:00,,,Feet,190.94,ft,0.01,190.94,3472,,Steel-tape measurement,KGS
KSGS,383458101460201,2021-01-05T15:31:00-06:00,,,Feet,190.32,ft,0.01,190.32,3473,,Steel-tape measurement,KGS
KSGS,383458101460201,2022-01-04T17:12:00-06:00,,,Feet,190.45,ft,0.01,190.45,3473,,Steel-tape measurement,KGS
KSGS,383528100334601,2012-01-05T10:03:08-06:00,,,Feet,125.59,ft,0.01,125.59,2699,,Steel-tape measurement,DWR
KSGS,383528100334601,2013-01-09T09:13:12-06:00,,,Feet,128.10,ft,0.01,128.10,2697,,Steel-tape measurement,DWR
KSGS,383528100334601,2014-01-08T10:10:12-06:00,,,Feet,127.65,ft,0.01,127.65,2697,,Steel-tape measurement,DWR
KSGS,383528100334601,2015-01-06T13:34:35-06:00,,,Feet,127.23,ft,0.01,127.23,2698,,Steel-tape measurement,DWR
KSGS,383528100334601,2016-01-11T15:00:31-06:00,,,Feet,126.34,ft,0.01,126.34,2699,,Steel-tape measurement,DWR
KSGS,383528100334601,2017-01-05T11:53:12-06:00,,,Feet,127.25,ft,0.01,127.25,2698,,Steel-tape measurement,DWR
KSGS,383528100334601,2018-01-02T10:44:00-06:00,,,Feet,127.61,ft,0.01,127.61,2697,,Steel-tape measurement,DWR
KSGS,383528100334601,2019-01-02T13:21:00-06:00,,,Feet,125.48,ft,0.01,125.48,2700,,Steel-tape measurement,DWR
KSGS,383528100334601,2020-01-06T13:46:00-06:00,,,Feet,125.52,ft,0.01,125.52,2699,,Steel-tape measurement,DWR
KSGS,383528100334601,2021-01-08T10:40:00-06:00,,,Feet,125.84,ft,0.01,125.84,2699,,Steel-tape measurement,DWR
KSGS,383528100334601,2022-01-05T14:16:00-06:00,,,Feet,125.72,ft,0.01,125.72,2699,,Steel-tape measurement,DWR
KSGS,382551101283301,2012-01-05T13:35:19-06:00,,,Feet,175.42,ft,0.01,175.42,3227,,Steel-tape measurement,KGS
KSGS,382551101283301,2013-01-04T11:18:31-06:00,,,Feet,176.99,ft,0.01,176.99,3225,,Steel-tape measurement,KGS
KSGS,382551101283301,2013-01-04T15:01:17-06:00,,,Feet,176.95,ft,0.01,176.95,3225,,Steel-tape measurement,KGS
KSGS,382551101283301,2014-01-04T09:36:50-06:00,,,Feet,178.09,ft,0.01,178.09,3224,,Steel-tape measurement,KGS
KSGS,382551101283301,2015-01-04T12:25:38-06:00,,,Feet,178.89,ft,0.01,178.89,3223,,Steel-tape measurement,KGS
KSGS,382551101283301,2016-01-03T16:45:20-06:00,,,Feet,178.52,ft,0.01,178.52,3223,,Steel-tape measurement,KGS
KSGS,382551101283301,2017-01-04T15:08:12-06:00,,,Feet,177.35,ft,0.01,177.35,3225,,Steel-tape measurement,KGS
KSGS,382551101283301,2018-01-03T16:28:00-06:00,,,Feet,178.39,ft,0.01,178.39,3224,,Steel-tape measurement,KGS
KSGS,382551101283301,2019-01-04T11:42:00-06:00,,,Feet,178.56,ft,0.01,178.56,3223,,Steel-tape measurement,KGS
KSGS,382551101283301,2020-01-03T12:09:00-06:00,,,Feet,178.54,ft,0.01,178.54,3223,,Steel-tape measurement,KGS
KSGS,382551101283301,2021-01-05T16:29:00-06:00,,,Feet,178.72,ft,0.01,178.72,3223,,Steel-tape measurement,KGS
KSGS,382551101283301,2022-01-05T07:10:00-06:00,,,Feet,179.14,ft,0.01,179.14,3223,,Steel-tape measurement,KGS
KSGS,383448101044802,1993-02-04T00:00:00-06:00,,,Feet,136.18,ft,Unknown,136.18,2996,,Steel-tape measurement,Unknown
KSGS,383448101044802,1995-01-10T00:00:00-06:00,,,Feet,140.24,ft,Unknown,140.24,2992,,Steel-tape measurement,Unknown
KSGS,383448101044802,1997-01-07T00:00:00-06:00,,,Feet,126.19,ft,0.01,126.19,3006,,Steel-tape measurement,DWR
KSGS,383448101044802,1998-01-06T11:02:45-06:00,,,Feet,136.92,ft,0.01,136.92,2995,,Steel-tape measurement,DWR
KSGS,383448101044802,1999-01-05T17:28:08-06:00,,,Feet,138.09,ft,0.01,138.09,2994,,Steel-tape measurement,DWR
KSGS,383448101044802,2000-01-04T00:06:14-06:00,,,Feet,140.52,ft,0.01,140.52,2991,,Steel-tape measurement,DWR
KSGS,383448101044802,2001-01-03T11:03:45-06:00,,,Feet,140.59,ft,0.01,140.59,2991,,Steel-tape measurement,DWR
KSGS,383448101044802,2002-01-03T13:25:40-06:00,,,Feet,141.55,ft,0.01,141.55,2990,,Steel-tape measurement,DWR
KSGS,383448101044802,2003-01-06T11:31:16-06:00,,,Feet,142.63,ft,0.01,142.63,2989,,Steel-tape measurement,DWR
